RIC,Date,Close,Exp,CRIC
SCFN8,2017-12-22,55050.0,2018-07-16 00:00:00,2018N
SCFN8,2017-12-25,55610.0,2018-07-16 00:00:00,2018N
SCFN8,2017-12-26,55740.0,2018-07-16 00:00:00,2018N
SCFN8,2017-12-27,55890.0,2018-07-16 00:00:00,2018N
SCFN8,2017-12-28,56190.0,2018-07-16 00:00:00,2018N
SCFN8,2017-12-29,56400.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-02,55920.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-03,55650.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-04,55730.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-05,55690.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-08,55220.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-09,55380.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-10,55520.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-11,55710.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-12,55270.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-15,55350.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-16,55140.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-17,54380.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-18,54270.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-19,54260.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-22,54200.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-23,54320.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-24,53390.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-25,54570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-26,54190.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-29,54190.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-30,53890.0,2018-07-16 00:00:00,2018N
SCFN8,2018-01-31,53760.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-01,53840.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-02,53810.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-05,53690.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-06,53780.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-07,53480.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-08,52690.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-09,52330.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-12,52020.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-13,52460.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-14,53180.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-22,53330.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-23,54200.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-26,54060.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-27,53890.0,2018-07-16 00:00:00,2018N
SCFN8,2018-02-28,53290.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-01,52900.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-02,52810.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-05,52680.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-06,52720.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-07,53030.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-08,52580.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-09,51880.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-12,52480.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-13,52310.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-14,52640.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-15,52800.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-16,52420.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-19,51960.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-20,51780.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-21,51250.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-22,51460.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-23,50560.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-26,49750.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-27,49860.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-28,49800.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-29,49940.0,2018-07-16 00:00:00,2018N
SCFN8,2018-03-30,50320.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-02,50620.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-03,50710.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-04,50650.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-09,50680.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-10,51140.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-11,51430.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-12,51030.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-13,50580.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-16,50540.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-17,51000.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-18,51030.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-19,52100.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-20,51610.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-23,51910.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-24,51570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-25,51930.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-26,51860.0,2018-07-16 00:00:00,2018N
SCFN8,2018-04-27,51780.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-02,51170.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-03,51170.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-04,51330.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-07,51280.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-08,51400.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-09,50900.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-10,51110.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-11,51480.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-14,51570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-15,51270.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-16,50940.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-17,51070.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-18,51240.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-21,51290.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-22,51480.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-23,51880.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-24,51350.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-25,51490.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-28,51450.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-29,51540.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-30,51330.0,2018-07-16 00:00:00,2018N
SCFN8,2018-05-31,51230.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-01,51340.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-04,51870.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-05,52070.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-06,52780.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-07,53710.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-08,53880.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-11,54030.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-12,53740.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-13,53480.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-14,53580.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-15,53310.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-19,52220.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-20,51690.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-21,51620.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-22,51570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-25,51760.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-26,51370.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-27,51430.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-28,51570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-06-29,51320.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-02,51190.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-03,51200.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-04,50610.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-05,49520.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-06,49010.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-09,49570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-10,49570.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-11,47990.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-12,48440.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-13,48490.0,2018-07-16 00:00:00,2018N
SCFN8,2018-07-16,48680.0,2018-07-16 00:00:00,2018N
SCFN9,2018-07-17,49990.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-18,49440.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-19,49560.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-20,49040.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-23,49240.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-24,49830.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-25,50620.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-26,50760.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-27,50690.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-30,50650.0,2019-07-17 00:00:00,2019N
SCFN9,2018-07-31,50410.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-01,50560.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-02,49760.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-03,49720.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-06,49750.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-07,49930.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-08,50030.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-09,50200.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-10,50210.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-13,50060.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-14,50030.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-15,49220.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-16,48340.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-17,48210.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-20,48280.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-21,48630.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-22,48830.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-23,48690.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-24,49000.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-27,49230.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-28,49080.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-29,49450.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-30,49120.0,2019-07-17 00:00:00,2019N
SCFN9,2018-08-31,49010.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-03,48570.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-04,48320.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-05,47550.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-06,47820.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-07,47900.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-10,47940.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-11,48120.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-12,47940.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-13,48620.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-14,48810.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-17,48230.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-18,48350.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-19,49370.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-20,49320.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-21,49380.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-25,49830.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-26,50210.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-27,50010.0,2019-07-17 00:00:00,2019N
SCFN9,2018-09-28,49680.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-08,49710.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-09,50150.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-10,50490.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-11,49970.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-12,50320.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-15,50570.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-16,50230.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-17,49950.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-18,50020.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-19,49810.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-22,50280.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-23,50170.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-24,50370.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-25,49990.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-26,50260.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-29,50150.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-30,50030.0,2019-07-17 00:00:00,2019N
SCFN9,2018-10-31,49370.0,2019-07-17 00:00:00,2019N
SCFN9,2018-11-01,49040.0,2019-07-17 00:00:00,2019N
SCFN9,2018-11-02,49540.0,2019-07-17 00:00:00,2019N
SCFN9,2008-07-16,62020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-17,62020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-18,62020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-21,62020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-22,62020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-23,61610.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-24,60580.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-25,60580.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-28,60580.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-29,60400.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-30,60400.0,2009-07-15 00:00:00,2009N
SCFN9,2008-07-31,60700.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-01,60700.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-04,60150.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-05,58610.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-06,58670.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-07,58360.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-08,58510.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-11,56200.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-12,55400.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-13,54820.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-14,56070.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-15,56070.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-18,57020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-19,56000.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-20,57550.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-21,57250.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-22,59210.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-25,58580.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-26,58410.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-27,58320.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-28,58450.0,2009-07-15 00:00:00,2009N
SCFN9,2008-08-29,57930.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-01,56900.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-02,56130.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-03,56870.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-04,56830.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-05,55790.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-08,54110.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-09,53790.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-10,53910.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-11,53790.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-12,54520.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-16,52760.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-17,52780.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-18,52030.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-19,51700.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-22,53180.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-23,53750.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-24,52080.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-25,52220.0,2009-07-15 00:00:00,2009N
SCFN9,2008-09-26,52120.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-06,50030.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-07,47520.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-08,44670.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-10,42880.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-13,40730.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-14,42900.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-15,41300.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-16,39640.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-17,38420.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-20,38870.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-21,37770.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-22,35880.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-23,33720.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-24,33720.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-27,32370.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-28,31120.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-29,31960.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-30,33230.0,2009-07-15 00:00:00,2009N
SCFN9,2008-10-31,31580.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-03,32210.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-04,31550.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-05,31980.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-06,30700.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-07,29500.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-10,30550.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-11,29410.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-12,28320.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-13,28090.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-14,28980.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-17,28350.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-18,28340.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-19,28500.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-20,27710.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-21,26640.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-24,26220.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-25,27130.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-26,27120.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-27,27970.0,2009-07-15 00:00:00,2009N
SCFN9,2008-11-28,27380.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-01,27090.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-02,26800.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-03,26310.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-04,25290.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-05,24020.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-08,23370.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-09,23430.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-10,23680.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-11,23820.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-12,23190.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-15,23750.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-16,22970.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-17,22730.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-18,22410.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-19,21770.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-22,22550.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-23,22400.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-24,22480.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-25,22650.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-26,22290.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-29,22660.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-30,22730.0,2009-07-15 00:00:00,2009N
SCFN9,2008-12-31,23160.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-05,24540.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-06,25470.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-07,26990.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-08,26990.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-09,26740.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-12,28010.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-13,27060.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-14,27390.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-15,26630.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-16,27370.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-19,27950.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-20,27710.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-21,27210.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-22,26450.0,2009-07-15 00:00:00,2009N
SCFN9,2009-01-23,25590.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-02,25250.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-03,26160.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-04,27180.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-05,27480.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-06,28290.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-09,29620.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-10,29540.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-11,28610.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-12,28120.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-13,28510.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-16,27580.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-17,27340.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-18,26300.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-19,26660.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-20,26790.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-23,26670.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-24,26450.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-25,27440.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-26,27910.0,2009-07-15 00:00:00,2009N
SCFN9,2009-02-27,27810.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-02,27290.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-03,27620.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-04,28750.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-05,29850.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-06,29530.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-09,29280.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-10,29070.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-11,29140.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-12,28600.0,2009-07-15 00:00:00,2009N
SCFN9,2009-03-13,28900.0,2009-07-15 00:00:00,2009N
