RIC,Trade Date,Open,High,Low,Last,Volume,Open Interest,Settlement Price,Universal Close Price,Expiration Date
SCFc6,07-12-2000,19410,19450,19350,19360,15904,35954,19390,19390,
SCFc6,08-12-2000,19400,19410,19310,19320,9140,37222,19340,19340,
SCFc6,11-12-2000,19490,19490,19420,19420,17408,39768,19450,19450,
SCFc6,12-12-2000,19420,19420,19350,19380,9440,40126,19370,19370,
SCFc6,13-12-2000,19300,19300,19160,19170,15064,39084,19220,19220,
SCFc6,14-12-2000,19210,19240,19160,19200,8574,40352,19190,19190,
SCFc6,15-12-2000,19290,19290,19220,19280,13692,41890,19260,19260,
SCFc6,18-12-2000,19200,19240,19140,19140,2892,6088,19180,19180,
SCFc6,19-12-2000,19180,19210,19080,19080,692,6398,19130,19130,
SCFc6,20-12-2000,19010,19030,18840,18860,2020,7016,18900,18900,
SCFc6,21-12-2000,18890,18950,18870,18930,1860,6976,18910,18910,
SCFc6,22-12-2000,18910,18970,18850,18870,2714,7658,18890,18890,
SCFc6,25-12-2000,18930,18930,18910,18930,380,7668,18920,18920,
SCFc6,26-12-2000,18910,18940,18910,18930,312,7716,18920,18920,
SCFc6,27-12-2000,18930,19010,18900,19000,1002,7602,18980,18980,
SCFc6,28-12-2000,18790,18790,18590,18610,4124,8442,18650,18650,
SCFc6,29-12-2000,18670,18670,18580,18590,2732,7984,18610,18610,
SCFc6,02-01-2001,18500,18530,18050,18070,9564,10426,18200,18200,
SCFc6,03-01-2001,17700,17800,17680,17770,8732,10894,17750,17750,
SCFc6,04-01-2001,17900,17990,17900,17990,10256,14864,17950,17950,
SCFc6,05-01-2001,17840,17840,17450,17540,19564,18684,17550,17550,
SCFc6,08-01-2001,17670,17680,17460,17630,10754,20126,17560,17560,
SCFc6,09-01-2001,17690,17910,17640,17840,14060,19378,17810,17810,
SCFc6,10-01-2001,17720,17850,17660,17780,10936,20652,17780,17780,
SCFc6,11-01-2001,17790,17940,17770,17900,5496,21448,17820,17820,
SCFc6,12-01-2001,17910,17950,17860,17870,10442,22310,17910,17910,
SCFc6,15-01-2001,18030,18040,17880,17890,8564,22256,17960,17960,
SCFc6,16-01-2001,17900,17910,17800,17870,1630,4926,17840,17840,
SCFc6,17-01-2001,17470,17800,17440,17580,3634,6744,17546,17546,
SCFc6,18-01-2001,17700,17840,17670,17840,484,6662,17740,17740,
SCFc6,19-01-2001,18270,18270,18160,18270,2012,7176,18250,18250,
SCFc6,31-01-2001,18160,18410,18160,18380,990,7494,18330,18330,
SCFc6,01-02-2001,18250,18270,18160,18210,1034,7678,18210,18210,
SCFc6,02-02-2001,18220,18260,18200,18260,448,7850,18220,18220,
SCFc6,05-02-2001,18200,18200,17980,17980,1312,7890,18050,18050,
