RIC,Trade Date,Open,High,Low,Last,Volume,Open Interest,Settlement Price,Universal Close Price,Expiration Date
CMCUV7-3,18-10-2013,,,,,,,, -168,
CMCUV7-3,21-10-2013,,,,,,,, -147.5,
CMCUV7-3,22-10-2013,,,,,,,, -139.5,
CMCUV7-3,23-10-2013,,,,,,,, -141.5,
CMCUV7-3,24-10-2013,,,,,,,, -139.5,
CMCUV7-3,25-10-2013,,,,,,,, -119.25,
CMCUV7-3,28-10-2013,,,,,,,, -123.5,
CMCUV7-3,29-10-2013,,,,,,,, -97,
CMCUV7-3,30-10-2013,,,,,,,, -95.5,
CMCUV7-3,31-10-2013,,,,,,,, -109,
CMCUV7-3,01-11-2013,,,,,,,, -119,
CMCUV7-3,04-11-2013,,,,,,,, -129,
CMCUV7-3,05-11-2013,,,,,,,, -113,
CMCUV7-3,06-11-2013,,,,,,,, -113,
CMCUV7-3,07-11-2013,,,,,,,, -97,
CMCUV7-3,08-11-2013,,,,,,,, -96.75,
CMCUV7-3,11-11-2013,,,,,,,, -87,
CMCUV7-3,12-11-2013,,,,,,,, -90,
CMCUV7-3,13-11-2013,,,,,,,, -92,
CMCUV7-3,14-11-2013,,,,,,,, -95,
CMCUV7-3,15-11-2013,,,,,,,, -99,
CMCUV7-3,18-11-2013,,,,,,,, -102,
CMCUV7-3,19-11-2013,,,,,,,, -88,
CMCUV7-3,20-11-2013,,,,,,,, -73,
CMCUV7-3,21-11-2013,,,,,,,, -57.5,
CMCUV7-3,22-11-2013,,,,,,,, -55,
CMCUV7-3,25-11-2013,,,,,,,, -63,
CMCUV7-3,26-11-2013,,,,,,,, -68.5,
CMCUV7-3,27-11-2013,,,,,,,, -71.5,
CMCUV7-3,28-11-2013,,,,,,,, -68.5,
CMCUV7-3,29-11-2013,,,,,,,, -59,
CMCUV7-3,02-12-2013,,,,,,,, -57.5,
CMCUV7-3,03-12-2013,,,,,,,, -50.5,
CMCUV7-3,04-12-2013,,,,,,,, -18,
CMCUV7-3,05-12-2013,,,,,,,, -12.5,
CMCUV7-3,06-12-2013,,,,,,,,45.5,
CMCUV7-3,09-12-2013,,,,,,,,107,
CMCUV7-3,10-12-2013,,,,,,,,105,
CMCUV7-3,11-12-2013,,,,,,,,126,
CMCUV7-3,12-12-2013,,,,,,,,152.75,
CMCUV7-3,13-12-2013,,,,,,,,186,
CMCUV7-3,16-12-2013,,,,,,,,270,
CMCUV7-3,17-12-2013,,,,,,,,244.5,
CMCUV7-3,18-12-2013,,,,,,,,206,
CMCUV7-3,19-12-2013,,,,,,,,179,
CMCUV7-3,20-12-2013,,,,,,,,234,
CMCUV7-3,23-12-2013,,,,,,,,242,
CMCUV7-3,24-12-2013,,,,,,,,237.5,
CMCUV7-3,27-12-2013,,,,,,,,179,
CMCUV7-3,30-12-2013,,,,,,,,202,
CMCUV7-3,31-12-2013,,,,,,,,186,
CMCUV7-3,02-01-2014,,,,,,,,159,
CMCUV7-3,03-01-2014,,,,,,,,168.5,
CMCUV7-3,06-01-2014,,,,,,,,169,
CMCUV7-3,07-01-2014,,,,,,,,139,
CMCUV7-3,08-01-2014,,,,,,,,120,
CMCUV7-3,09-01-2014,,,,,,,,122,
CMCUV7-3,10-01-2014,,,,,,,,142,
CMCUV7-3,13-01-2014,,,,,,,,169,
CMCUV7-3,14-01-2014,,,,,,,,159,
CMCUV7-3,15-01-2014,,,,,,,,166,
CMCUV7-3,16-01-2014,,,,,,,,162,
CMCUV7-3,17-01-2014,,,,,,,,145,
CMCUV7-3,20-01-2014,,,,,,,,145,
CMCUV7-3,21-01-2014,,,,,,,,177.5,
CMCUV7-3,22-01-2014,,,,,,,,146.5,
CMCUV7-3,23-01-2014,,,,,,,,126.5,
CMCUV7-3,24-01-2014,,,,,,,,123.5,
CMCUV7-3,27-01-2014,,,,,,,,124.5,
CMCUV7-3,28-01-2014,,,,,,,,121.5,
CMCUV7-3,29-01-2014,,,,,,,,98.5,
CMCUV7-3,30-01-2014,,,,,,,,107.5,
CMCUV7-3,31-01-2014,,,,,,,,98,
CMCUV7-3,03-02-2014,,,,,,,,100.75,
CMCUV7-3,04-02-2014,,,,,,,,112,
CMCUV7-3,05-02-2014,,,,,,,,115,
CMCUV7-3,06-02-2014,,,,,,,,141,
CMCUV7-3,07-02-2014,,,,,,,,146,
CMCUV7-3,10-02-2014,,,,,,,,136,
CMCUV7-3,11-02-2014,,,,,,,,128,
CMCUV7-3,12-02-2014,,,,,,,,131,
CMCUV7-3,13-02-2014,,,,,,,,125,
CMCUV7-3,14-02-2014,,,,,,,,116,
CMCUV7-3,17-02-2014,,,,,,,,113,
CMCUV7-3,18-02-2014,,,,,,,,124,
CMCUV7-3,19-02-2014,,,,,,,,133.5,
CMCUV7-3,20-02-2014,,,,,,,,131,
CMCUV7-3,21-02-2014,,,,,,,,139,
CMCUV7-3,24-02-2014,,,,,,,,116,
CMCUV7-3,25-02-2014,,,,,,,,112,
CMCUV7-3,26-02-2014,,,,,,,,112,
CMCUV7-3,27-02-2014,,,,,,,,95,
CMCUV7-3,28-02-2014,,,,,,,,70.5,
CMCUV7-3,03-03-2014,,,,,,,,60,
CMCUV7-3,04-03-2014,,,,,,,,57.5,
CMCUV7-3,05-03-2014,,,,,,,,67.5,
CMCUV7-3,06-03-2014,,,,,,,,51.5,
CMCUV7-3,07-03-2014,,,,,,,,39,
CMCUV7-3,10-03-2014,,,,,,,, -12.5,
CMCUV7-3,11-03-2014,,,,,,,, -41,
CMCUV7-3,12-03-2014,,,,,,,, -37,
CMCUV7-3,13-03-2014,,,,,,,, -37.25,
CMCUV7-3,14-03-2014,,,,,,,, -32,
CMCUV7-3,17-03-2014,,,,,,,, -36,
CMCUV7-3,18-03-2014,,,,,,,, -44,
CMCUV7-3,19-03-2014,,,,,,,, -42,
CMCUV7-3,20-03-2014,,,,,,,, -57,
CMCUV7-3,21-03-2014,,,,,,,, -49.5,
CMCUV7-3,24-03-2014,,,,,,,, -61.5,
CMCUV7-3,25-03-2014,,,,,,,, -63,
CMCUV7-3,26-03-2014,,,,,,,, -63,
CMCUV7-3,27-03-2014,,,,,,,, -56,
CMCUV7-3,28-03-2014,,,,,,,, -35,
CMCUV7-3,31-03-2014,,,,,,,, -34,
CMCUV7-3,01-04-2014,,,,,,,, -36,
CMCUV7-3,02-04-2014,,,,,,,, -25,
CMCUV7-3,03-04-2014,,,,,,,, -33,
CMCUV7-3,04-04-2014,,,,,,,, -31,
CMCUV7-3,07-04-2014,,,,,,,, -32,
CMCUV7-3,08-04-2014,,,,,,,, -23,
CMCUV7-3,09-04-2014,,,,,,,, -.75,
CMCUV7-3,10-04-2014,,,,,,,, -4,
CMCUV7-3,11-04-2014,,,,,,,, -15,
CMCUV7-3,14-04-2014,,,,,,,, -10,
CMCUV7-3,15-04-2014,,,,,,,, -9,
CMCUV7-3,16-04-2014,,,,,,,, -9,
CMCUV7-3,17-04-2014,,,,,,,, -5,
CMCUV7-3,22-04-2014,,,,,,,,21,
CMCUV7-3,23-04-2014,,,,,,,,30,
CMCUV7-3,24-04-2014,,,,,,,,82.5,
CMCUV7-3,25-04-2014,,,,,,,,72.5,
CMCUV7-3,28-04-2014,,,,,,,,75,
CMCUV7-3,29-04-2014,,,,,,,,64,
CMCUV7-3,30-04-2014,,,,,,,,77.5,
CMCUV7-3,01-05-2014,,,,,,,,102,
CMCUV7-3,02-05-2014,,,,,,,,107.5,
CMCUV7-3,06-05-2014,,,,,,,,109.5,
CMCUV7-3,07-05-2014,,,,,,,,101,
CMCUV7-3,08-05-2014,,,,,,,,124.5,
CMCUV7-3,09-05-2014,,,,,,,,141,
CMCUV7-3,12-05-2014,,,,,,,,132,
CMCUV7-3,13-05-2014,,,,,,,,126,
CMCUV7-3,14-05-2014,,,,,,,,149,
CMCUV7-3,15-05-2014,,,,,,,,148,
CMCUV7-3,16-05-2014,,,,,,,,157,
CMCUV7-3,19-05-2014,,,,,,,,152,
CMCUV7-3,20-05-2014,,,,,,,,132,
CMCUV7-3,21-05-2014,,,,,,,,135,
CMCUV7-3,22-05-2014,,,,,,,,171,
CMCUV7-3,23-05-2014,,,,,,,,199,
CMCUV7-3,27-05-2014,,,,,,,,194,
CMCUV7-3,28-05-2014,,,,,,,,190,
CMCUV7-3,29-05-2014,,,,,,,,174,
CMCUV7-3,30-05-2014,,,,,,,,159,
CMCUV7-3,02-06-2014,,,,,,,,141,
CMCUV7-3,03-06-2014,,,,,,,,104,
CMCUV7-3,04-06-2014,,,,,,,,81,
CMCUV7-3,05-06-2014,,,,,,,,55,
CMCUV7-3,06-06-2014,,,,,,,,19,
CMCUV7-3,09-06-2014,,,,,,,,48,
CMCUV7-3,10-06-2014,,,,,,,,53,
CMCUV7-3,11-06-2014,,,,,,,,66,
CMCUV7-3,12-06-2014,,,,,,,,55,
CMCUV7-3,13-06-2014,,,,,,,,46,
CMCUV7-3,16-06-2014,,,,,,,,52,
CMCUV7-3,17-06-2014,,,,,,,,47.75,
CMCUV7-3,18-06-2014,,,,,,,,42,
CMCUV7-3,19-06-2014,,,,,,,,48,
CMCUV7-3,20-06-2014,,,,,,,,85.5,
CMCUV7-3,23-06-2014,,,,,,,,83,
CMCUV7-3,24-06-2014,,,,,,,,94,
CMCUV7-3,25-06-2014,,,,,,,,89,
CMCUV7-3,26-06-2014,,,,,,,,89,
CMCUV7-3,27-06-2014,,,,,,,,103.5,
CMCUV7-3,30-06-2014,,,,,,,,118.5,
CMCUV7-3,01-07-2014,,,,,,,,113,
CMCUV7-3,02-07-2014,,,,,,,,152,
CMCUV7-3,03-07-2014,,,,,,,,142,
CMCUV7-3,04-07-2014,,,,,,,,140.5,
CMCUV7-3,07-07-2014,,,,,,,,129,
CMCUV7-3,08-07-2014,,,,,,,,127.5,
CMCUV7-3,09-07-2014,,,,,,,,130,
CMCUV7-3,10-07-2014,,,,,,,,124.5,
CMCUV7-3,11-07-2014,,,,,,,,120.5,
CMCUV7-3,14-07-2014,,,,,,,,107.5,
CMCUV7-3,15-07-2014,,,,,,,,87,
CMCUV7-3,16-07-2014,,,,,,,,83,
CMCUV7-3,17-07-2014,,,,,,,,74,
CMCUV7-3,18-07-2014,,,,,,,,89,
CMCUV7-3,21-07-2014,,,,,,,,89,
CMCUV7-3,22-07-2014,,,,,,,,125,
CMCUV7-3,23-07-2014,,,,,,,,146.5,
CMCUV7-3,24-07-2014,,,,,,,,186.5,
CMCUV7-3,25-07-2014,,,,,,,,178.5,
CMCUV7-3,28-07-2014,,,,,,,,191.5,
CMCUV7-3,29-07-2014,,,,,,,,190,
CMCUV7-3,30-07-2014,,,,,,,,211,
CMCUV7-3,31-07-2014,,,,,,,,195.5,
CMCUV7-3,01-08-2014,,,,,,,,164.5,
CMCUV7-3,04-08-2014,,,,,,,,110.5,
CMCUV7-3,05-08-2014,,,,,,,,90,
CMCUV7-3,06-08-2014,,,,,,,,73.25,
CMCUV7-3,07-08-2014,,,,,,,,95,
CMCUV7-3,08-08-2014,,,,,,,,100.5,
CMCUV7-3,11-08-2014,,,,,,,,95,
CMCUV7-3,12-08-2014,,,,,,,,85,
CMCUV7-3,13-08-2014,,,,,,,,67,
CMCUV7-3,14-08-2014,,,,,,,,40.25,
CMCUV7-3,15-08-2014,,,,,,,,51,
CMCUV7-3,18-08-2014,,,,,,,,61,
CMCUV7-3,19-08-2014,,,,,,,,50.5,
CMCUV7-3,20-08-2014,,,,,,,,49,
CMCUV7-3,21-08-2014,,,,,,,,43,
CMCUV7-3,22-08-2014,,,,,,,,42.5,
CMCUV7-3,26-08-2014,,,,,,,,42,
CMCUV7-3,27-08-2014,,,,,,,,44.75,
CMCUV7-3,28-08-2014,,,,,,,,49,
CMCUV7-3,29-08-2014,,,,,,,,58.5,
CMCUV7-3,01-09-2014,,,,,,,,62,
CMCUV7-3,02-09-2014,,,,,,,,59.5,
CMCUV7-3,03-09-2014,,,,,,,,122,
CMCUV7-3,04-09-2014,,,,,,,,105.5,
CMCUV7-3,05-09-2014,,,,,,,,108.5,
CMCUV7-3,08-09-2014,,,,,,,,109,
CMCUV7-3,09-09-2014,,,,,,,,109.5,
CMCUV7-3,10-09-2014,,,,,,,,107,
CMCUV7-3,11-09-2014,,,,,,,,107,
CMCUV7-3,12-09-2014,,,,,,,,106.5,
CMCUV7-3,15-09-2014,,,,,,,,150,
CMCUV7-3,16-09-2014,,,,,,,,141.75,
CMCUV7-3,17-09-2014,,,,,,,,134,
CMCUV7-3,18-09-2014,,,,,,,,129,
CMCUV7-3,19-09-2014,,,,,,,,128.75,
CMCUV7-3,22-09-2014,,,,,,,,121.5,
CMCUV7-3,23-09-2014,,,,,,,,116.25,
CMCUV7-3,24-09-2014,,,,,,,,107.5,
CMCUV7-3,25-09-2014,,,,,,,,107.5,
CMCUV7-3,26-09-2014,,,,,,,,106.5,
CMCUV7-3,29-09-2014,,,,,,,,110.5,
CMCUV7-3,30-09-2014,,,,,,,,118.5,
CMCUV7-3,01-10-2014,,,,,,,,118.75,
CMCUV7-3,02-10-2014,,,,,,,,154.5,
CMCUV7-3,03-10-2014,,,,,,,,134.5,
CMCUV7-3,06-10-2014,,,,,,,,131,
CMCUV7-3,07-10-2014,,,,,,,,139,
CMCUV7-3,08-10-2014,,,,,,,,152.5,
CMCUV7-3,09-10-2014,,,,,,,,162,
CMCUV7-3,10-10-2014,,,,,,,,162,
CMCUV7-3,13-10-2014,,,,,,,,168.5,
CMCUV7-3,14-10-2014,,,,,,,,162,
CMCUV7-3,15-10-2014,,,,,,,,147.5,
CMCUV7-3,16-10-2014,,,,,,,,127,
CMCUV7-3,17-10-2014,,,,,,,,130.5,
CMCUV7-3,20-10-2014,,,,,,,,122,
CMCUV7-3,21-10-2014,,,,,,,,116.25,
CMCUV7-3,22-10-2014,,,,,,,,123,
CMCUV7-3,23-10-2014,,,,,,,,136,
CMCUV7-3,24-10-2014,,,,,,,,165,
CMCUV7-3,27-10-2014,,,,,,,,162,
CMCUV7-3,28-10-2014,,,,,,,,160.5,
CMCUV7-3,29-10-2014,,,,,,,,157.5,
CMCUV7-3,30-10-2014,,,,,,,,151,
CMCUV7-3,31-10-2014,,,,,,,,151,
CMCUV7-3,03-11-2014,,,,,,,,130,
CMCUV7-3,04-11-2014,,,,,,,,120,
CMCUV7-3,05-11-2014,,,,,,,,140,
CMCUV7-3,06-11-2014,,,,,,,,142,
CMCUV7-3,07-11-2014,,,,,,,,152,
CMCUV7-3,10-11-2014,,,,,,,,144,
CMCUV7-3,11-11-2014,,,,,,,,149.5,
CMCUV7-3,12-11-2014,,,,,,,,164,
CMCUV7-3,13-11-2014,,,,,,,,174,
CMCUV7-3,14-11-2014,,,,,,,,189,
CMCUV7-3,17-11-2014,,,,,,,,173,
CMCUV7-3,18-11-2014,,,,,,,,180,
CMCUV7-3,19-11-2014,,,,,,,,172,
CMCUV7-3,20-11-2014,,,,,,,,176.75,
CMCUV7-3,21-11-2014,,,,,,,,176.75,
CMCUV7-3,24-11-2014,,,,,,,,160,
CMCUV7-3,25-11-2014,,,,,,,,128,
CMCUV7-3,26-11-2014,,,,,,,,132,
CMCUV7-3,27-11-2014,,,,,,,,128.75,
CMCUV7-3,28-11-2014,,,,,,,,123,
CMCUV7-3,01-12-2014,,,,,,,,107,
CMCUV7-3,02-12-2014,,,,,,,,99.5,
CMCUV7-3,03-12-2014,,,,,,,,90.5,
CMCUV7-3,04-12-2014,,,,,,,,97.5,
CMCUV7-3,05-12-2014,,,,,,,,100.5,
CMCUV7-3,08-12-2014,,,,,,,,100.5,
CMCUV7-3,09-12-2014,,,,,,,,97.75,
CMCUV7-3,10-12-2014,,,,,,,,104.5,
CMCUV7-3,11-12-2014,,,,,,,,102,
CMCUV7-3,12-12-2014,,,,,,,,103,
CMCUV7-3,15-12-2014,,,,,,,,59,
CMCUV7-3,16-12-2014,,,,,,,,53,
CMCUV7-3,17-12-2014,,,,,,,,89.5,
CMCUV7-3,18-12-2014,,,,,,,,93,
CMCUV7-3,19-12-2014,,,,,,,,102,
CMCUV7-3,22-12-2014,,,,,,,,94.5,
CMCUV7-3,23-12-2014,,,,,,,,77.5,
CMCUV7-3,24-12-2014,,,,,,,,80,
CMCUV7-3,29-12-2014,,,,,,,,92,
CMCUV7-3,30-12-2014,,,,,,,,104,
CMCUV7-3,31-12-2014,,,,,,,,106.25,
CMCUV7-3,02-01-2015,,,,,,,,102,
CMCUV7-3,05-01-2015,,,,,,,,92,
CMCUV7-3,06-01-2015,,,,,,,,95,
CMCUV7-3,07-01-2015,,,,,,,,95,
CMCUV7-3,08-01-2015,,,,,,,,105,
CMCUV7-3,09-01-2015,,,,,,,,101,
CMCUV7-3,12-01-2015,,,,,,,,104,
CMCUV7-3,13-01-2015,,,,,,,,100.5,
CMCUV7-3,14-01-2015,,,,,,,,60,
CMCUV7-3,15-01-2015,,,,,,,,38,
CMCUV7-3,16-01-2015,,,,,,,,82,
CMCUV7-3,19-01-2015,,,,,,,,61,
CMCUV7-3,20-01-2015,,,,,,,,52,
CMCUV7-3,21-01-2015,,,,,,,,87.5,
CMCUV7-3,22-01-2015,,,,,,,,65,
CMCUV7-3,23-01-2015,,,,,,,,56.5,
CMCUV7-3,26-01-2015,,,,,,,,63,
CMCUV7-3,27-01-2015,,,,,,,,53.5,
CMCUV7-3,28-01-2015,,,,,,,,49.5,
CMCUV7-3,29-01-2015,,,,,,,,38,
CMCUV7-3,30-01-2015,,,,,,,,64.5,
CMCUV7-3,02-02-2015,,,,,,,,50.5,
CMCUV7-3,03-02-2015,,,,,,,,45.75,
CMCUV7-3,04-02-2015,,,,,,,,48.25,
CMCUV7-3,05-02-2015,,,,,,,,44,
CMCUV7-3,06-02-2015,,,,,,,,48.5,
CMCUV7-3,09-02-2015,,,,,,,,44.5,
CMCUV7-3,10-02-2015,,,,,,,,38.5,
CMCUV7-3,11-02-2015,,,,,,,,39.25,
CMCUV7-3,12-02-2015,,,,,,,,41.5,
CMCUV7-3,13-02-2015,,,,,,,,52.5,
CMCUV7-3,16-02-2015,,,,,,,,47.5,
CMCUV7-3,17-02-2015,,,,,,,,31.5,
CMCUV7-3,18-02-2015,,,,,,,,36.5,
CMCUV7-3,19-02-2015,,,,,,,,44,
CMCUV7-3,20-02-2015,,,,,,,,42.25,
CMCUV7-3,23-02-2015,,,,,,,,39.5,
CMCUV7-3,24-02-2015,,,,,,,,40,
CMCUV7-3,25-02-2015,,,,,,,,68.5,
CMCUV7-3,26-02-2015,,,,,,,,49.5,
CMCUV7-3,27-02-2015,,,,,,,,55.5,
CMCUV7-3,02-03-2015,,,,,,,,50.5,
CMCUV7-3,03-03-2015,,,,,,,,46.5,
CMCUV7-3,04-03-2015,,,,,,,,83,
CMCUV7-3,05-03-2015,,,,,,,,57,
CMCUV7-3,06-03-2015,,,,,,,,56.5,
CMCUV7-3,09-03-2015,,,,,,,,63,
CMCUV7-3,10-03-2015,,,,,,,,57,
CMCUV7-3,11-03-2015,,,,,,,,56.5,
CMCUV7-3,12-03-2015,,,,,,,,53.5,
CMCUV7-3,13-03-2015,,,,,,,,57,
CMCUV7-3,16-03-2015,,,,,,,,56.75,
CMCUV7-3,17-03-2015,,,,,,,,65.5,
CMCUV7-3,18-03-2015,,,,,,,,69,
CMCUV7-3,19-03-2015,,,,,,,,79,
CMCUV7-3,20-03-2015,,,,,,,,79.75,
CMCUV7-3,23-03-2015,,,,,,,,77.5,
CMCUV7-3,24-03-2015,,,,,,,,72,
CMCUV7-3,25-03-2015,,,,,,,,61,
CMCUV7-3,26-03-2015,,,,,,,,59,
CMCUV7-3,27-03-2015,,,,,,,,59,
CMCUV7-3,30-03-2015,,,,,,,,57.5,
CMCUV7-3,31-03-2015,,,,,,,,50,
CMCUV7-3,01-04-2015,,,,,,,,49.75,
CMCUV7-3,02-04-2015,,,,,,,,46.75,
CMCUV7-3,07-04-2015,,,,,,,,45,
CMCUV7-3,08-04-2015,,,,,,,,41,
CMCUV7-3,09-04-2015,,,,,,,,42.75,
CMCUV7-3,10-04-2015,,,,,,,,47.5,
CMCUV7-3,13-04-2015,,,,,,,,46.75,
CMCUV7-3,14-04-2015,,,,,,,,44,
CMCUV7-3,15-04-2015,,,,,,,,30.5,
CMCUV7-3,16-04-2015,,,,,,,,26,
CMCUV7-3,17-04-2015,,,,,,,,11,
CMCUV7-3,20-04-2015,,,,,,,, -2.5,
CMCUV7-3,21-04-2015,,,,,,,, -56,
CMCUV7-3,22-04-2015,,,,,,,, -60,
CMCUV7-3,23-04-2015,,,,,,,, -32.5,
CMCUV7-3,24-04-2015,,,,,,,, -36,
CMCUV7-3,27-04-2015,,,,,,,, -28,
CMCUV7-3,28-04-2015,,,,,,,, -20,
CMCUV7-3,29-04-2015,,,,,,,, -20,
CMCUV7-3,30-04-2015,,,,,,,,6.5,
CMCUV7-3,01-05-2015,,,,,,,,3.5,
CMCUV7-3,05-05-2015,,,,,,,, -1,
CMCUV7-3,06-05-2015,,,,,,,, -6,
CMCUV7-3,07-05-2015,,,,,,,, -7,
CMCUV7-3,08-05-2015,,,,,,,, -12,
CMCUV7-3,11-05-2015,,,,,,,, -19.5,
CMCUV7-3,12-05-2015,,,,,,,, -15.5,
CMCUV7-3,13-05-2015,,,,,,,, -10.5,
CMCUV7-3,14-05-2015,,,,,,,, -4.5,
CMCUV7-3,15-05-2015,,,,,,,, -6.5,
CMCUV7-3,18-05-2015,,,,,,,, -12.5,
CMCUV7-3,19-05-2015,,,,,,,, -13,
CMCUV7-3,20-05-2015,,,,,,,,8,
CMCUV7-3,21-05-2015,,,,,,,, -5.5,
CMCUV7-3,22-05-2015,,,,,,,, -9.5,
CMCUV7-3,26-05-2015,,,,,,,, -14,
CMCUV7-3,27-05-2015,,,,,,,, -16,
CMCUV7-3,28-05-2015,,,,,,,, -15,
CMCUV7-3,29-05-2015,,,,,,,, -25,
CMCUV7-3,01-06-2015,,,,,,,, -27.5,
CMCUV7-3,02-06-2015,,,,,,,, -34.25,
CMCUV7-3,03-06-2015,,,,,,,, -34.75,
CMCUV7-3,04-06-2015,,,,,,,, -45.75,
CMCUV7-3,05-06-2015,,,,,,,, -50.5,
CMCUV7-3,08-06-2015,,,,,,,, -53,
CMCUV7-3,09-06-2015,,,,,,,, -52,
CMCUV7-3,10-06-2015,,,,,,,, -53,
CMCUV7-3,11-06-2015,,,,,,,, -70,
CMCUV7-3,12-06-2015,,,,,,,, -75,
CMCUV7-3,15-06-2015,,,,,,,, -95,
CMCUV7-3,16-06-2015,,,,,,,, -88,
CMCUV7-3,17-06-2015,,,,,,,, -79.5,
CMCUV7-3,18-06-2015,,,,,,,, -83,
CMCUV7-3,19-06-2015,,,,,,,, -83.5,
CMCUV7-3,22-06-2015,,,,,,,, -94.5,
CMCUV7-3,23-06-2015,,,,,,,, -93.5,
CMCUV7-3,24-06-2015,,,,,,,, -89,
CMCUV7-3,25-06-2015,,,,,,,, -88.5,
CMCUV7-3,26-06-2015,,,,,,,, -80.5,
CMCUV7-3,29-06-2015,,,,,,,, -74.5,
CMCUV7-3,30-06-2015,,,,,,,, -77.25,
CMCUV7-3,01-07-2015,,,,,,,, -75.5,
CMCUV7-3,02-07-2015,,,,,,,, -76.25,
CMCUV7-3,03-07-2015,,,,,,,, -75.5,
CMCUV7-3,06-07-2015,,,,,,,, -84.75,
CMCUV7-3,07-07-2015,,,,,,,, -92,
CMCUV7-3,08-07-2015,,,,,,,, -91.75,
CMCUV7-3,09-07-2015,,,,,,,, -92.75,
CMCUV7-3,10-07-2015,,,,,,,, -90.75,
CMCUV7-3,13-07-2015,,,,,,,, -96.25,
CMCUV7-3,14-07-2015,,,,,,,, -111.25,
CMCUV7-3,15-07-2015,,,,,,,, -108.75,
CMCUV7-3,16-07-2015,,,,,,,, -110.25,
CMCUV7-3,17-07-2015,,,,,,,, -103.25,
CMCUV7-3,20-07-2015,,,,,,,, -105.25,
CMCUV7-3,21-07-2015,,,,,,,, -106.5,
CMCUV7-3,22-07-2015,,,,,,,, -104.5,
CMCUV7-3,23-07-2015,,,,,,,, -108,
CMCUV7-3,24-07-2015,,,,,,,, -106.25,
CMCUV7-3,27-07-2015,,,,,,,, -91.5,
CMCUV7-3,28-07-2015,,,,,,,, -90,
CMCUV7-3,29-07-2015,,,,,,,, -90.5,
CMCUV7-3,30-07-2015,,,,,,,, -85.5,
CMCUV7-3,31-07-2015,,,,,,,, -84,
CMCUV7-3,03-08-2015,,,,,,,, -86,
CMCUV7-3,04-08-2015,,,,,,,, -84,
CMCUV7-3,05-08-2015,,,,,,,, -81.25,
CMCUV7-3,06-08-2015,,,,,,,, -82.75,
CMCUV7-3,07-08-2015,,,,,,,, -76.5,
CMCUV7-3,10-08-2015,,,,,,,, -57,
CMCUV7-3,11-08-2015,,,,,,,, -67.75,
CMCUV7-3,12-08-2015,,,,,,,, -68,
CMCUV7-3,13-08-2015,,,,,,,, -56.5,
CMCUV7-3,14-08-2015,,,,,,,, -63.5,
CMCUV7-3,17-08-2015,,,,,,,, -66.5,
CMCUV7-3,18-08-2015,,,,,,,, -60.5,
CMCUV7-3,19-08-2015,,,,,,,, -67,
CMCUV7-3,20-08-2015,,,,,,,, -65,
CMCUV7-3,21-08-2015,,,,,,,, -52.75,
CMCUV7-3,24-08-2015,,,,,,,, -47.5,
CMCUV7-3,25-08-2015,,,,,,,, -27.5,
CMCUV7-3,26-08-2015,,,,,,,, -29,
CMCUV7-3,27-08-2015,,,,,,,, -15.5,
CMCUV7-3,28-08-2015,,,,,,,, -22.5,
CMCUV7-3,01-09-2015,,,,,,,, -31.25,
CMCUV7-3,02-09-2015,,,,,,,, -23.5,
CMCUV7-3,03-09-2015,,,,,,,, -15.5,
CMCUV7-3,04-09-2015,,,,,,,, -19,
CMCUV7-3,07-09-2015,,,,,,,,2.5,
CMCUV7-3,08-09-2015,,,,,,,,13.5,
CMCUV7-3,09-09-2015,,,,,,,,5.75,
CMCUV7-3,10-09-2015,,,,,,,,22,
CMCUV7-3,11-09-2015,,,,,,,,34,
CMCUV7-3,14-09-2015,,,,,,,,28.5,
CMCUV7-3,15-09-2015,,,,,,,,20.5,
CMCUV7-3,16-09-2015,,,,,,,,20,
CMCUV7-3,17-09-2015,,,,,,,,23.5,
CMCUV7-3,18-09-2015,,,,,,,,18.5,
CMCUV7-3,21-09-2015,,,,,,,,9,
CMCUV7-3,22-09-2015, -3.5, -3.5, -3.5, -3.5,11,,,3,
CMCUV7-3,23-09-2015,,,,,,,, -1.5,
CMCUV7-3,24-09-2015,,,,,,,, -5.5,
CMCUV7-3,25-09-2015,,,,,,,,7,
CMCUV7-3,28-09-2015,,,,,,,,3.5,
CMCUV7-3,29-09-2015,,,,,,,,8.25,
CMCUV7-3,30-09-2015,,,,,,,,15.5,
CMCUV7-3,01-10-2015,,,,,,,,10.5,
CMCUV7-3,02-10-2015,,,,,,,,8.75,
CMCUV7-3,05-10-2015,,,,,,,,16.5,
CMCUV7-3,06-10-2015,,,,,,,,13.5,
CMCUV7-3,07-10-2015,,,,,,,,14.5,
CMCUV7-3,08-10-2015,,,,,,,,18,
CMCUV7-3,09-10-2015,,,,,,,,36.5,
CMCUV7-3,12-10-2015,,,,,,,,33,
CMCUV7-3,13-10-2015,,,,,,,,40,
CMCUV7-3,14-10-2015,,,,,,,,66,
CMCUV7-3,15-10-2015,,,,,,,,59.5,
CMCUV7-3,16-10-2015,,,,,,,,58.5,
CMCUV7-3,19-10-2015,,,,,,,,50.5,
CMCUV7-3,20-10-2015,,,,,,,,45,
CMCUV7-3,21-10-2015,,,,,,,,47.25,
CMCUV7-3,22-10-2015,,,,,,,,45,
CMCUV7-3,23-10-2015,,,,,,,,37.5,
CMCUV7-3,26-10-2015,,,,,,,,50,
CMCUV7-3,27-10-2015,,,,,,,,45,
