Date,0,1,2,3,4,5,6,7,8,9,10,11
2009-03-25,33580.0,32990.0,32670.0,32580.0,32500.0,32450.0,32430.0,32340.0,32370.0,32350.0,32370.0,32350.0
2009-03-26,34430.0,33810.0,33370.0,33240.0,33170.0,33070.0,33030.0,32880.0,32950.0,32850.0,32870.0,32920.0
2009-03-27,34720.0,34220.0,33770.0,33650.0,33500.0,33290.0,33370.0,33170.0,33370.0,33350.0,33180.0,33200.0
2009-03-30,34290.0,33720.0,33250.0,33010.0,32900.0,32820.0,32670.0,32740.0,32710.0,32760.0,32750.0,32670.0
2009-03-31,34140.0,33570.0,33060.0,32860.0,32750.0,32670.0,32400.0,32300.0,32350.0,32390.0,32430.0,32240.0
2009-04-01,34770.0,34160.0,33620.0,33420.0,33230.0,33170.0,33040.0,32950.0,32930.0,33140.0,32970.0,33010.0
2009-04-02,35150.0,34520.0,33940.0,33700.0,33660.0,33490.0,33460.0,33330.0,33330.0,33320.0,33310.0,33280.0
2009-04-03,35610.0,34960.0,34360.0,34060.0,33970.0,33910.0,33810.0,33840.0,33720.0,33780.0,33580.0,33650.0
2009-04-07,37020.0,36350.0,35500.0,35220.0,35200.0,35100.0,35150.0,35180.0,34940.0,35140.0,34900.0,34880.0
2009-04-08,37720.0,36780.0,35960.0,35510.0,35360.0,35380.0,35290.0,35280.0,35180.0,35220.0,35170.0,35260.0
2009-04-09,39090.0,37720.0,36840.0,36380.0,36120.0,36030.0,35930.0,35840.0,35780.0,35780.0,35820.0,35810.0
2009-04-10,40980.0,39510.0,38550.0,37970.0,37700.0,37600.0,37510.0,37330.0,37250.0,37300.0,37380.0,37320.0
2009-04-13,43800.0,41950.0,40870.0,40000.0,39650.0,39560.0,39410.0,39250.0,39110.0,39150.0,38990.0,39070.0
2009-04-14,42970.0,40590.0,39510.0,38930.0,38590.0,38420.0,38450.0,38410.0,38230.0,38100.0,38070.0,38000.0
2009-04-15,43430.0,41020.0,39680.0,39050.0,38800.0,38600.0,38470.0,38410.0,38360.0,38330.0,38380.0,38350.0
2009-04-16,42340.0,41030.0,40470.0,40260.0,40050.0,39810.0,39760.0,39660.0,39570.0,39550.0,39690.0,39650.0
2009-04-17,41560.0,40300.0,39730.0,39440.0,39240.0,39090.0,39020.0,38910.0,38880.0,38710.0,38850.0,38910.0
2009-04-20,41210.0,39950.0,39340.0,39000.0,38790.0,38660.0,38690.0,38490.0,38530.0,38430.0,38450.0,38510.0
2009-04-21,39250.0,38090.0,37510.0,37180.0,36910.0,36800.0,36780.0,36720.0,36630.0,36510.0,36590.0,36650.0
2009-04-22,39390.0,38010.0,37420.0,37100.0,36920.0,36750.0,36740.0,36670.0,36870.0,36700.0,36650.0,36700.0
2009-04-23,38410.0,37170.0,36420.0,36130.0,35820.0,35730.0,35700.0,35680.0,35650.0,35620.0,35620.0,35700.0
2009-04-24,37800.0,36360.0,35700.0,35400.0,35180.0,35080.0,35020.0,35030.0,34890.0,34780.0,34870.0,34910.0
2009-04-27,37550.0,36100.0,35310.0,34800.0,34570.0,34670.0,34720.0,34680.0,34650.0,34730.0,34450.0,34340.0
2009-04-28,36630.0,35570.0,35060.0,34600.0,34380.0,34150.0,34230.0,34150.0,34000.0,34240.0,34170.0,34270.0
2009-04-29,35560.0,34820.0,34430.0,34160.0,34110.0,33970.0,33830.0,33810.0,33730.0,33750.0,33930.0,34190.0
2009-04-30,37280.0,36490.0,36020.0,35720.0,35680.0,35560.0,35500.0,35410.0,35350.0,35400.0,35460.0,35710.0
2009-05-04,39470.0,38870.0,38110.0,37800.0,37760.0,37650.0,37610.0,37450.0,37700.0,37480.0,37510.0,37730.0
2009-05-05,39290.0,38490.0,38020.0,37730.0,37630.0,37530.0,37510.0,37550.0,37390.0,37430.0,37390.0,37440.0
2009-05-06,38790.0,37910.0,37690.0,37520.0,37420.0,37410.0,37260.0,37270.0,37340.0,37270.0,37280.0,37280.0
2009-05-07,39690.0,38940.0,38800.0,38700.0,38640.0,38520.0,38410.0,38540.0,38450.0,38440.0,38420.0,38510.0
2009-05-08,38900.0,38380.0,38360.0,38270.0,38200.0,38160.0,38060.0,38240.0,38160.0,38110.0,38230.0,38220.0
2009-05-11,38270.0,37720.0,37530.0,37480.0,37450.0,37470.0,37370.0,37520.0,37370.0,37470.0,37400.0,37650.0
2009-05-12,38020.0,37240.0,37030.0,36830.0,36790.0,36780.0,36770.0,36800.0,36780.0,36760.0,36800.0,36790.0
2009-05-13,38480.0,37640.0,37350.0,37170.0,37070.0,37040.0,37030.0,37030.0,37090.0,37030.0,37080.0,37190.0
2009-05-14,37050.0,36300.0,35930.0,35760.0,35680.0,35650.0,35640.0,35630.0,35640.0,35600.0,35690.0,35770.0
2009-05-15,36650.0,36230.0,35980.0,35840.0,35860.0,35880.0,35770.0,35900.0,35980.0,35840.0,35850.0,35860.0
2009-05-18,35540.0,35220.0,35110.0,35140.0,35130.0,35180.0,35200.0,35230.0,35070.0,35230.0,35240.0,35660.0
2009-05-19,36630.0,36390.0,36170.0,36260.0,36270.0,36270.0,36340.0,36410.0,36330.0,36300.0,36350.0,37160.0
2009-05-20,37020.0,36810.0,36710.0,36730.0,36670.0,36690.0,36690.0,36700.0,36740.0,36710.0,36690.0,36830.0
2009-05-21,36880.0,36590.0,36440.0,36400.0,36350.0,36360.0,36390.0,36390.0,36490.0,36330.0,36420.0,36370.0
2009-05-22,36460.0,36100.0,35960.0,35900.0,35850.0,35890.0,35760.0,35940.0,35840.0,35940.0,35920.0,35940.0
2009-05-25,37200.0,36860.0,36660.0,36630.0,36630.0,36570.0,36580.0,36700.0,36650.0,36630.0,36630.0,36640.0
2009-05-26,37280.0,36950.0,36790.0,36780.0,36760.0,36820.0,36840.0,36720.0,36670.0,36820.0,36800.0,36850.0
2009-05-27,37400.0,37120.0,36960.0,37000.0,37000.0,36980.0,37000.0,37000.0,36990.0,37040.0,37040.0,37030.0
2009-06-01,39340.0,39090.0,38780.0,38830.0,38890.0,38890.0,38910.0,38920.0,38790.0,38970.0,38820.0,38820.0
2009-06-02,40200.0,40100.0,40080.0,40080.0,40110.0,40140.0,40040.0,40080.0,40070.0,40130.0,40240.0,40230.0
2009-06-03,40110.0,40060.0,40050.0,40110.0,40130.0,40150.0,40130.0,40140.0,40110.0,40210.0,40270.0,40140.0
2009-06-04,39400.0,39360.0,39380.0,39460.0,39490.0,39510.0,39510.0,39540.0,39470.0,39550.0,39570.0,39580.0
2009-06-05,40850.0,40940.0,40980.0,41050.0,41180.0,41160.0,41170.0,41150.0,41170.0,41140.0,41200.0,41300.0
2009-06-08,40520.0,40690.0,40760.0,40820.0,40870.0,40930.0,40800.0,40690.0,40830.0,40920.0,40960.0,40990.0
2009-06-09,40340.0,40660.0,40720.0,40760.0,40820.0,40860.0,40860.0,40760.0,40910.0,40880.0,40890.0,41010.0
2009-06-10,41400.0,41610.0,41740.0,41820.0,41910.0,41870.0,41860.0,41880.0,41850.0,41920.0,41900.0,41960.0
2009-06-11,41210.0,41430.0,41540.0,41630.0,41720.0,41690.0,41750.0,41720.0,41720.0,41770.0,41830.0,41840.0
2009-06-12,41480.0,41560.0,41710.0,41760.0,41860.0,41870.0,41860.0,41950.0,41900.0,41980.0,42060.0,41960.0
2009-06-15,39800.0,39860.0,40020.0,40150.0,40190.0,40190.0,40190.0,40330.0,40240.0,40270.0,40250.0,40260.0
2009-06-16,39230.0,39250.0,39280.0,39300.0,39320.0,39380.0,39370.0,39460.0,39480.0,39550.0,39610.0,39670.0
2009-06-17,39030.0,39010.0,38940.0,38940.0,39010.0,39030.0,39000.0,39110.0,39150.0,39250.0,39270.0,39340.0
2009-06-18,39310.0,39280.0,39210.0,39210.0,39240.0,39280.0,39290.0,39340.0,39410.0,39470.0,39550.0,39540.0
2009-06-19,39380.0,39290.0,39230.0,39210.0,39180.0,39220.0,39250.0,39230.0,39310.0,39340.0,39460.0,39490.0
2009-06-22,38580.0,38370.0,38260.0,38180.0,38200.0,38220.0,38240.0,38340.0,38360.0,38420.0,38470.0,38490.0
2009-06-23,38090.0,37920.0,37690.0,37580.0,37580.0,37460.0,37550.0,37630.0,37570.0,37610.0,37670.0,37860.0
2009-06-24,38800.0,38620.0,38560.0,38450.0,38470.0,38460.0,38520.0,38360.0,38470.0,38660.0,38610.0,38600.0
2009-06-25,39570.0,39420.0,39300.0,39190.0,39120.0,39190.0,39210.0,39130.0,39360.0,39350.0,39350.0,39470.0
2009-06-26,40080.0,40070.0,39930.0,39850.0,39940.0,39970.0,39850.0,39930.0,39990.0,39880.0,39920.0,40010.0
2009-06-29,40430.0,40460.0,40390.0,40360.0,40380.0,40390.0,40380.0,40430.0,40430.0,40460.0,40510.0,40490.0
2009-06-30,40710.0,40740.0,40730.0,40760.0,40810.0,40850.0,40800.0,40840.0,40860.0,40850.0,40880.0,40920.0
2009-07-01,40170.0,40100.0,40060.0,40090.0,40100.0,40110.0,40120.0,40220.0,40180.0,40200.0,40220.0,40280.0
2009-07-02,40650.0,40660.0,40600.0,40560.0,40660.0,40690.0,40780.0,40750.0,40860.0,40690.0,40840.0,40760.0
2009-07-03,40060.0,39960.0,39950.0,39910.0,39950.0,40060.0,39990.0,40050.0,40120.0,40190.0,40160.0,40200.0
2009-07-06,39560.0,39360.0,39300.0,39160.0,39110.0,39170.0,39160.0,39310.0,39210.0,39360.0,39370.0,39510.0
2009-07-07,39510.0,39320.0,39160.0,39030.0,39000.0,39000.0,38950.0,39020.0,39070.0,39080.0,39200.0,39240.0
2009-07-08,39120.0,38920.0,38740.0,38560.0,38550.0,38530.0,38580.0,38580.0,38580.0,38700.0,38670.0,38720.0
2009-07-09,39390.0,39240.0,39030.0,38900.0,38920.0,38910.0,38880.0,38810.0,38870.0,39020.0,39070.0,39040.0
2009-07-10,40120.0,39870.0,39730.0,39620.0,39620.0,39650.0,39660.0,39710.0,39690.0,39780.0,39850.0,39820.0
2009-07-13,40080.0,39710.0,39510.0,39380.0,39350.0,39340.0,39300.0,39350.0,39400.0,39340.0,39420.0,39420.0
2009-07-14,40170.0,39910.0,39740.0,39560.0,39490.0,39500.0,39490.0,39580.0,39560.0,39520.0,39510.0,39610.0
2009-07-15,41170.0,41150.0,41030.0,40900.0,40920.0,40820.0,40800.0,40780.0,40780.0,40900.0,40840.0,40960.0
2009-07-16,41980.0,41820.0,41810.0,41770.0,41780.0,41740.0,41740.0,41760.0,41730.0,41710.0,41760.0,41760.0
2009-07-17,41860.0,41730.0,41690.0,41700.0,41670.0,41660.0,41650.0,41680.0,41660.0,41700.0,41660.0,41710.0
2009-07-20,43250.0,43070.0,43020.0,43210.0,43130.0,43060.0,43000.0,43070.0,42920.0,43090.0,43210.0,43100.0
2009-07-21,43300.0,43210.0,43130.0,43230.0,43190.0,43170.0,43150.0,43150.0,43140.0,43220.0,43250.0,43300.0
2009-07-22,43320.0,43260.0,43150.0,43250.0,43190.0,43200.0,43150.0,43150.0,43330.0,43280.0,43420.0,43470.0
2009-07-23,43790.0,43700.0,43600.0,43620.0,43650.0,43650.0,43650.0,43640.0,43750.0,43680.0,43620.0,43620.0
2009-07-24,43620.0,43550.0,43460.0,43470.0,43480.0,43460.0,43370.0,43420.0,43440.0,43510.0,43520.0,43520.0
2009-07-27,44530.0,44700.0,44410.0,44380.0,44420.0,44210.0,44280.0,44450.0,44530.0,44470.0,44470.0,44520.0
2009-07-28,44860.0,44810.0,44710.0,44650.0,44630.0,44650.0,44620.0,44690.0,44670.0,44670.0,44680.0,44700.0
2009-07-29,43840.0,43620.0,43570.0,43540.0,43420.0,43350.0,43450.0,43600.0,43880.0,43610.0,43870.0,43750.0
2009-07-30,43360.0,43210.0,43110.0,43020.0,43050.0,43020.0,43110.0,43150.0,43100.0,43190.0,43150.0,43240.0
2009-07-31,45260.0,45090.0,44960.0,44840.0,44890.0,44890.0,45080.0,45160.0,45000.0,45130.0,44990.0,45180.0
2009-08-03,47330.0,47250.0,47280.0,47060.0,47080.0,47120.0,47020.0,47050.0,47020.0,47070.0,47150.0,47090.0
2009-08-04,47840.0,47740.0,47830.0,47580.0,47660.0,47630.0,47680.0,47660.0,47720.0,47760.0,47750.0,47740.0
2009-08-05,48700.0,48600.0,48470.0,48400.0,48410.0,48370.0,48450.0,48370.0,48540.0,48520.0,48510.0,48590.0
2009-08-06,47910.0,47850.0,47720.0,47700.0,47740.0,47700.0,47670.0,47760.0,47710.0,47910.0,47840.0,47900.0
2009-08-07,47240.0,47160.0,47020.0,46950.0,46910.0,46930.0,46960.0,47080.0,47040.0,47150.0,47140.0,47140.0
2009-08-10,48390.0,48380.0,48200.0,48080.0,48080.0,48130.0,48150.0,48180.0,48200.0,48260.0,48320.0,48230.0
2009-08-11,48480.0,48430.0,48410.0,48300.0,48350.0,48410.0,48400.0,48370.0,48440.0,48470.0,48510.0,48550.0
2009-08-12,48170.0,48060.0,47950.0,47890.0,47890.0,47920.0,47960.0,48010.0,48000.0,48070.0,48150.0,48120.0
2009-08-13,49850.0,49830.0,49860.0,49720.0,49780.0,49820.0,49860.0,49940.0,49930.0,49920.0,49810.0,49920.0
2009-08-14,50320.0,50390.0,50310.0,50310.0,50300.0,50290.0,50200.0,50490.0,50520.0,50400.0,50470.0,50440.0
2009-08-17,47800.0,47890.0,47840.0,47880.0,47870.0,47850.0,47760.0,47980.0,48060.0,47980.0,48020.0,48030.0
2009-08-18,48100.0,48000.0,47970.0,47920.0,47930.0,48060.0,47980.0,48110.0,48130.0,48290.0,48230.0,48290.0
2009-08-19,47100.0,47250.0,47270.0,47100.0,46950.0,46880.0,47080.0,47010.0,47180.0,47240.0,47340.0,47070.0
2009-08-20,47490.0,47470.0,47320.0,47260.0,47260.0,47370.0,47370.0,47570.0,47540.0,47490.0,47600.0,47710.0
2009-08-21,47270.0,47130.0,46990.0,46900.0,46940.0,46930.0,47000.0,47140.0,47200.0,47240.0,47270.0,47320.0
2009-08-24,49610.0,49470.0,49320.0,49230.0,49270.0,49260.0,49340.0,49480.0,49540.0,49600.0,49620.0,49680.0
2009-08-25,49540.0,49430.0,49330.0,49310.0,49310.0,49320.0,49440.0,49540.0,49510.0,49650.0,49650.0,49760.0
2009-08-26,49830.0,49800.0,49640.0,49630.0,49630.0,49670.0,49840.0,49870.0,49990.0,50050.0,50110.0,50110.0
2009-08-27,49890.0,49810.0,49680.0,49670.0,49670.0,49620.0,49740.0,49800.0,49900.0,49980.0,49960.0,49970.0
2009-08-28,50740.0,50700.0,50690.0,50710.0,50710.0,50710.0,50740.0,50820.0,50810.0,50820.0,50820.0,50840.0
2009-08-31,49860.0,49830.0,49750.0,49700.0,49730.0,49500.0,49730.0,49820.0,49840.0,49920.0,49530.0,49940.0
2009-09-01,49440.0,49350.0,49250.0,49220.0,49210.0,49180.0,49280.0,49410.0,49400.0,49420.0,49420.0,49540.0
2009-09-02,47810.0,47730.0,47640.0,47530.0,47460.0,47510.0,47440.0,47700.0,47750.0,47790.0,47760.0,47830.0
2009-09-03,48180.0,48250.0,48120.0,48050.0,48020.0,47990.0,48180.0,48270.0,48250.0,48390.0,48410.0,48330.0
2009-09-04,49470.0,49510.0,49400.0,49290.0,49290.0,49330.0,49310.0,49530.0,49480.0,49460.0,49530.0,49600.0
2009-09-07,49590.0,49600.0,49480.0,49380.0,49410.0,49380.0,49450.0,49510.0,49540.0,49590.0,49610.0,49570.0
2009-09-08,49690.0,49660.0,49520.0,49470.0,49480.0,49470.0,49500.0,49670.0,49660.0,49600.0,49510.0,49730.0
2009-09-09,50540.0,50460.0,50430.0,50370.0,50390.0,50430.0,50390.0,50360.0,50480.0,50500.0,50600.0,50500.0
2009-09-10,50140.0,50060.0,50050.0,50010.0,50040.0,50040.0,50180.0,49920.0,50210.0,50320.0,50360.0,50310.0
2009-09-11,49760.0,49750.0,49690.0,49650.0,49620.0,49700.0,49720.0,49640.0,49730.0,49760.0,49940.0,49780.0
2009-09-14,47640.0,47760.0,47610.0,47500.0,47460.0,47510.0,47530.0,47650.0,47630.0,47700.0,47620.0,47650.0
2009-09-15,48150.0,48340.0,48290.0,48220.0,48180.0,48110.0,48130.0,48190.0,48300.0,48340.0,48270.0,48320.0
2009-09-16,49010.0,48920.0,48880.0,48830.0,48800.0,48850.0,48880.0,48870.0,48930.0,48980.0,48950.0,48320.0
2009-09-17,49820.0,49800.0,49760.0,49780.0,49760.0,49740.0,49740.0,49800.0,49800.0,49780.0,49810.0,48320.0
2009-09-18,49250.0,49170.0,49120.0,49150.0,49120.0,48960.0,49200.0,49070.0,49110.0,49160.0,49220.0,48320.0
2009-09-21,48530.0,48470.0,48370.0,48310.0,48400.0,48350.0,48380.0,48430.0,48360.0,48500.0,48370.0,48470.0
2009-09-22,48840.0,48810.0,48660.0,48640.0,48710.0,48670.0,48700.0,48770.0,48950.0,48310.0,48760.0,48800.0
2009-09-23,48660.0,48550.0,48500.0,48480.0,48420.0,48410.0,48530.0,48430.0,48540.0,48590.0,48640.0,48470.0
2009-09-24,48100.0,48010.0,47940.0,47870.0,47780.0,47870.0,47880.0,47920.0,47950.0,47850.0,48030.0,48150.0
2009-09-25,47310.0,47170.0,47040.0,46980.0,47040.0,47020.0,47040.0,47060.0,47120.0,47130.0,47160.0,47180.0
2009-09-28,46700.0,46500.0,46360.0,46240.0,46160.0,46010.0,46250.0,46190.0,46290.0,46220.0,46610.0,46410.0
2009-09-29,46550.0,46380.0,46240.0,46120.0,46080.0,46150.0,46160.0,46210.0,46240.0,46260.0,46330.0,46330.0
2009-09-30,47680.0,47670.0,47450.0,47370.0,47400.0,47330.0,47360.0,47460.0,47540.0,47530.0,47440.0,47420.0
2009-10-09,49490.0,49400.0,49320.0,49270.0,49240.0,49320.0,49380.0,49230.0,49430.0,49430.0,49430.0,49390.0
2009-10-12,49290.0,49210.0,49150.0,49080.0,49090.0,49080.0,49090.0,49100.0,49150.0,49100.0,49130.0,49220.0
2009-10-13,49040.0,49020.0,48940.0,48850.0,48840.0,48850.0,48860.0,48890.0,48870.0,49010.0,48870.0,49010.0
2009-10-14,48900.0,49060.0,48930.0,48840.0,48830.0,48800.0,49000.0,48870.0,48830.0,49010.0,49110.0,48970.0
2009-10-15,49060.0,49260.0,49190.0,49120.0,49100.0,49290.0,49280.0,49210.0,49300.0,49240.0,48960.0,49330.0
2009-10-16,48880.0,48910.0,48840.0,48860.0,48800.0,48860.0,48860.0,48730.0,48970.0,48910.0,48770.0,48930.0
2009-10-19,49330.0,49290.0,49230.0,49180.0,49160.0,49240.0,49250.0,49380.0,49310.0,49390.0,49360.0,49310.0
2009-10-20,50180.0,50200.0,50160.0,50120.0,50120.0,50150.0,50160.0,50160.0,50170.0,50140.0,50170.0,50200.0
2009-10-21,49960.0,50000.0,49990.0,49970.0,49990.0,49960.0,49980.0,49990.0,49980.0,49970.0,50000.0,49960.0
2009-10-22,50760.0,50820.0,50830.0,50840.0,50850.0,50790.0,50810.0,50810.0,50780.0,50870.0,50870.0,50850.0
2009-10-23,50920.0,51040.0,51040.0,51050.0,51070.0,51060.0,51100.0,51150.0,51140.0,51260.0,51150.0,51170.0
2009-10-26,51360.0,51510.0,51600.0,51620.0,51600.0,51770.0,51640.0,51660.0,51420.0,51690.0,51690.0,51710.0
2009-10-27,50820.0,51010.0,51130.0,51160.0,51210.0,51230.0,51280.0,51240.0,51250.0,51270.0,51260.0,51210.0
2009-10-28,51170.0,51230.0,51350.0,51400.0,51430.0,51460.0,51470.0,51480.0,51180.0,51630.0,51490.0,51460.0
2009-10-29,50060.0,50100.0,50140.0,50140.0,50230.0,50250.0,50280.0,50220.0,50280.0,50290.0,50260.0,50260.0
2009-10-30,51100.0,51190.0,51280.0,51370.0,51380.0,51420.0,51430.0,51400.0,51440.0,51380.0,51430.0,51400.0
2009-11-02,50430.0,50490.0,50520.0,50580.0,50580.0,50660.0,50750.0,50670.0,50720.0,50590.0,50650.0,50710.0
2009-11-03,50750.0,50810.0,50870.0,50940.0,50940.0,50970.0,51050.0,51030.0,51040.0,50920.0,51010.0,51070.0
2009-11-04,51010.0,51150.0,51200.0,51310.0,51350.0,51370.0,51410.0,51410.0,51350.0,51440.0,51440.0,51460.0
2009-11-05,50670.0,50750.0,50790.0,50860.0,50930.0,50980.0,51030.0,51030.0,51030.0,51010.0,51040.0,51050.0
2009-11-06,51000.0,51090.0,51130.0,51320.0,51360.0,51380.0,51450.0,51390.0,51380.0,51450.0,51390.0,51270.0
2009-11-09,50980.0,51130.0,51240.0,51450.0,51510.0,51570.0,51650.0,51590.0,51600.0,51550.0,51620.0,51590.0
2009-11-10,50720.0,50870.0,50960.0,51150.0,51230.0,51400.0,51430.0,51320.0,51360.0,51510.0,51410.0,51440.0
2009-11-11,50560.0,50770.0,50850.0,51030.0,51170.0,51260.0,51400.0,51430.0,51410.0,51440.0,51440.0,51430.0
2009-11-12,50550.0,50860.0,50980.0,51170.0,51300.0,51410.0,51550.0,51610.0,51630.0,51720.0,51700.0,51760.0
2009-11-13,50390.0,50750.0,50810.0,50980.0,51120.0,51290.0,51420.0,51530.0,51550.0,51630.0,51580.0,51580.0
2009-11-16,51620.0,51950.0,51910.0,52340.0,52700.0,52700.0,52920.0,52960.0,53020.0,52920.0,52730.0,52950.0
2009-11-17,53000.0,53060.0,53400.0,53690.0,53780.0,53900.0,53850.0,53980.0,53970.0,54030.0,54030.0,52950.0
2009-11-18,53050.0,53280.0,53590.0,53880.0,54030.0,54210.0,54260.0,54260.0,54270.0,54420.0,54340.0,54310.0
2009-11-19,53070.0,53230.0,53530.0,53860.0,54030.0,54240.0,54410.0,54420.0,54420.0,54510.0,54330.0,54390.0
2009-11-20,53170.0,53350.0,53650.0,53960.0,54180.0,54380.0,54600.0,54770.0,54780.0,54750.0,54600.0,54740.0
2009-11-23,54260.0,54450.0,54760.0,55130.0,55360.0,55520.0,55750.0,55810.0,55720.0,55750.0,55860.0,55900.0
2009-11-24,54000.0,54140.0,54380.0,54620.0,54830.0,55120.0,55250.0,55520.0,55540.0,55820.0,55630.0,55790.0
2009-11-25,54090.0,54280.0,54460.0,54830.0,55050.0,55180.0,55400.0,55640.0,55790.0,55790.0,55920.0,55970.0
2009-11-26,54540.0,54920.0,55050.0,55450.0,55710.0,55860.0,56070.0,56290.0,56420.0,56450.0,56560.0,56470.0
2009-11-27,53520.0,53690.0,53840.0,54080.0,54270.0,54390.0,54750.0,55040.0,55170.0,55350.0,55240.0,55240.0
2009-11-30,54210.0,54380.0,54510.0,54840.0,54950.0,55170.0,55300.0,55570.0,55660.0,55840.0,55770.0,55840.0
2009-12-01,54340.0,54560.0,54710.0,55040.0,55240.0,55330.0,55430.0,55650.0,55750.0,55770.0,55820.0,55900.0
2009-12-02,55030.0,55190.0,55280.0,55610.0,55860.0,55920.0,56010.0,56190.0,56440.0,56500.0,56500.0,56290.0
2009-12-03,55430.0,55600.0,55650.0,55920.0,56090.0,56190.0,56290.0,56450.0,56640.0,56770.0,56750.0,56770.0
2009-12-04,55230.0,55430.0,55460.0,55670.0,55780.0,55940.0,56090.0,56240.0,56440.0,56560.0,56520.0,56430.0
2009-12-07,55290.0,55500.0,55570.0,55770.0,55920.0,56080.0,56200.0,56340.0,56600.0,56640.0,56580.0,56660.0
2009-12-08,55300.0,55540.0,55620.0,55850.0,55960.0,56060.0,56240.0,56380.0,56520.0,56570.0,56580.0,56620.0
2009-12-09,54530.0,54700.0,54770.0,54910.0,54960.0,55080.0,55240.0,55330.0,55490.0,55640.0,55620.0,55590.0
2009-12-10,53790.0,53970.0,53970.0,54070.0,54100.0,54210.0,54160.0,54160.0,54350.0,54420.0,54710.0,54640.0
2009-12-11,53880.0,54070.0,54120.0,54140.0,54180.0,54240.0,54240.0,54360.0,54370.0,54460.0,54550.0,54670.0
2009-12-14,54440.0,54760.0,54600.0,54530.0,54660.0,54750.0,54790.0,54830.0,54810.0,54930.0,55070.0,54860.0
2009-12-15,54960.0,55120.0,55090.0,55100.0,55130.0,55210.0,55300.0,55290.0,55350.0,55460.0,55500.0,55590.0
2009-12-16,55330.0,55240.0,55270.0,55310.0,55340.0,55440.0,55510.0,55560.0,55590.0,55680.0,55750.0,55700.0
2009-12-17,55850.0,55860.0,55800.0,55850.0,55870.0,55900.0,56110.0,56090.0,56120.0,56120.0,56400.0,56210.0
2009-12-18,55350.0,55290.0,55280.0,55280.0,55330.0,55380.0,55650.0,55540.0,55570.0,55620.0,55710.0,55780.0
2009-12-21,55600.0,55560.0,55600.0,55670.0,55760.0,55730.0,55880.0,55860.0,55910.0,55910.0,55970.0,55970.0
2009-12-22,55550.0,55500.0,55510.0,55600.0,55670.0,55710.0,55690.0,55790.0,55810.0,55900.0,55820.0,55950.0
2009-12-23,55510.0,55510.0,55480.0,55580.0,55620.0,55650.0,55680.0,55740.0,55830.0,55840.0,55840.0,55890.0
2009-12-24,56480.0,56540.0,56510.0,56830.0,56760.0,56990.0,56930.0,56890.0,56950.0,56750.0,57080.0,57070.0
2009-12-25,57430.0,57480.0,57400.0,57720.0,57790.0,57880.0,57760.0,57950.0,57720.0,57900.0,57820.0,57850.0
2009-12-28,58250.0,58260.0,58210.0,58540.0,58700.0,58760.0,58730.0,59110.0,58810.0,58770.0,58900.0,58910.0
2009-12-29,58200.0,58210.0,58180.0,58420.0,58490.0,58630.0,58640.0,58810.0,58810.0,58820.0,58830.0,58960.0
2009-12-30,58460.0,58570.0,58580.0,58770.0,58900.0,59000.0,59020.0,59240.0,59270.0,59260.0,59320.0,59380.0
2009-12-31,59440.0,59570.0,59520.0,59690.0,59790.0,59890.0,59980.0,60000.0,60060.0,60010.0,59930.0,60060.0
2010-01-04,60090.0,60290.0,60250.0,60370.0,60500.0,60630.0,60770.0,60680.0,60730.0,60710.0,60830.0,60800.0
2010-01-05,60070.0,60300.0,60240.0,60360.0,60520.0,60640.0,60760.0,60740.0,60790.0,60760.0,60880.0,60860.0
2010-01-06,61250.0,61440.0,61320.0,61400.0,61540.0,61710.0,61760.0,61870.0,61790.0,61830.0,61910.0,62010.0
2010-01-07,61580.0,62040.0,62000.0,61860.0,62100.0,62250.0,62440.0,62180.0,62590.0,62300.0,62810.0,62250.0
2010-01-08,60420.0,60430.0,60510.0,60500.0,60640.0,60700.0,61110.0,60970.0,61120.0,61040.0,60900.0,61150.0
2010-01-11,61510.0,61860.0,61970.0,61990.0,62240.0,62310.0,62440.0,62570.0,62470.0,62450.0,62470.0,62580.0
2010-01-12,61120.0,61450.0,61490.0,61480.0,61700.0,61870.0,61950.0,61770.0,61970.0,61980.0,62060.0,62130.0
2010-01-13,59820.0,59900.0,59840.0,59860.0,59900.0,60080.0,60290.0,60260.0,60340.0,60300.0,60550.0,60330.0
2010-01-14,60580.0,60850.0,60880.0,60880.0,60990.0,61110.0,61200.0,61200.0,61410.0,61310.0,61420.0,61290.0
2010-01-15,60360.0,60540.0,60620.0,60570.0,60580.0,60640.0,60790.0,60790.0,60920.0,60880.0,61020.0,60930.0
2010-01-18,60590.0,60660.0,60560.0,60640.0,60710.0,60730.0,60980.0,60920.0,60890.0,60960.0,60810.0,61050.0
2010-01-19,61360.0,61460.0,61450.0,61550.0,61630.0,61700.0,61690.0,61740.0,61680.0,61660.0,61520.0,61590.0
2010-01-20,61310.0,61390.0,61460.0,61500.0,61510.0,61540.0,61500.0,61630.0,61460.0,61340.0,61350.0,61330.0
2010-01-21,60740.0,60740.0,60750.0,60790.0,60870.0,60960.0,60850.0,60870.0,60960.0,60940.0,60220.0,60870.0
2010-01-22,59490.0,59440.0,59410.0,59370.0,59390.0,59350.0,59380.0,59370.0,59440.0,59460.0,59370.0,59230.0
2010-01-25,59590.0,59650.0,59670.0,59690.0,59720.0,59780.0,59660.0,59840.0,59660.0,59600.0,59630.0,59560.0
