RIC,Trade Date,Open,High,Low,Last,Volume,Open Interest,Settlement Price,Universal Close Price,Expiration Date
SCFF2,28-11-2011,55200,56130,55200,55770,40842,74208,55750,55750,
SCFF2,29-11-2011,55700,56030,55360,55900,23198,71662,55770,55770,
SCFF2,30-11-2011,56000,56060,54800,55100,22188,68320,55400,55400,
SCFF2,01-12-2011,58720,58720,57860,58180,43876,54270,58200,58200,
SCFF2,02-12-2011,58000,58280,57610,58190,15254,52196,57950,57950,
SCFF2,05-12-2011,58450,58760,58020,58130,11668,51122,58220,58220,
SCFF2,06-12-2011,57700,57960,57410,57850,9858,49834,57730,57730,
SCFF2,07-12-2011,57960,58470,57960,58430,12066,47150,58220,58220,
SCFF2,08-12-2011,57950,58140,57750,58060,7734,44922,57940,57940,
SCFF2,09-12-2011,57420,57610,57210,57350,6960,42492,57470,57470,
SCFF2,12-12-2011,57920,57920,56960,57000,8518,40538,57180,57180,
SCFF2,13-12-2011,56700,56700,56250,56410,7486,39538,56450,56450,
SCFF2,14-12-2011,56170,56230,55790,56020,9720,38778,56030,56030,
SCFF2,15-12-2011,53990,54580,53340,53840,16928,37976,54090,54090,
SCFF2,16-12-2011,54380,55050,54180,55020,12232,35350,54450,54450,
SCFF2,19-12-2011,54590,54780,53930,54300,9830,32408,54270,54270,
SCFF2,20-12-2011,54700,54700,54100,54400,4380,31480,54340,54340,
SCFF2,21-12-2011,54760,55280,54760,55170,5896,30148,55130,55130,
SCFF2,22-12-2011,55030,55450,54760,55450,5400,29214,55110,55110,
SCFF2,23-12-2011,55550,56350,55500,56350,7502,29340,55940,55940,
SCFF2,26-12-2011,56200,56240,55500,55540,4394,27452,55750,55750,
SCFF2,27-12-2011,55070,55700,55070,55580,4808,25990,55550,55550,
SCFF2,28-12-2011,55610,55880,55400,55660,6202,23726,55710,55710,
SCFF2,29-12-2011,55350,55350,54670,54750,7334,20962,54860,54860,
SCFF2,30-12-2011,54750,55750,54750,54800,7790,19858,55460,55460,
SCFF2,04-01-2012,56460,56990,56100,56150,5568,17660,56580,56580,
SCFF2,05-01-2012,55730,56300,55730,56200,5600,15470,56110,56110,
SCFF2,06-01-2012,56000,56130,55720,55990,5860,12450,55940,55940,
SCFF2,09-01-2012,55660,55760,55050,55460,5500,11300,55440,55440,
SCFF2,10-01-2012,55700,55900,55100,55770,3900,10280,55480,55480,
SCFF2,11-01-2012,56100,56450,55200,56450,4550,8310,55990,55990,
SCFF2,12-01-2012,56200,56650,56180,56650,4770,7640,56450,56450,
SCFF2,13-01-2012,56450,57380,56450,57380,2810,7570,57080,57080,
SCFF3,08-05-2002,,,,,0,0,16630,16630,
SCFF3,09-05-2002,,,,,0,0,,,
SCFF3,10-05-2002,,,,,0,0,,,
SCFF3,13-05-2002,,,,,0,0,16630,16630,
SCFF3,14-05-2002,,,,,0,0,16630,16630,
SCFF3,15-05-2002,16540,16540,16540,16540,2,2,16540,16540,
SCFF3,16-05-2002,,,,,0,2,16540,16540,
SCFF3,17-05-2002,,,,16540,0,2,16540,16540,
SCFF3,20-05-2002,16450,16450,16450,16450,2,2,16450,16450,
SCFF3,21-05-2002,16300,16300,16300,16300,2,2,16300,16300,
SCFF3,22-05-2002,,,,16300,0,2,16300,16300,
SCFF3,23-05-2002,,,,16300,0,2,16300,16300,
SCFF3,24-05-2002,,,,,0,2,16300,16300,
SCFF3,27-05-2002,,,,16300,0,2,16300,16300,
SCFF3,28-05-2002,,,,16300,0,2,16300,16300,
SCFF3,29-05-2002,,,,16300,0,2,16300,16300,
SCFF3,30-05-2002,,,,16300,0,2,16300,16300,
SCFF3,31-05-2002,16600,16600,16600,16600,40,42,16600,16600,
SCFF3,03-06-2002,,,,16600,0,42,16600,16600,
SCFF3,04-06-2002,,,,16600,0,42,16600,16600,
SCFF3,05-06-2002,16990,16990,16990,16990,42,84,16990,16990,
SCFF3,06-06-2002,16970,16970,16970,16970,2,86,16970,16970,
SCFF3,07-06-2002,,,,16970,0,86,16970,16970,
SCFF3,10-06-2002,,,,16970,0,86,16970,16970,
SCFF3,11-06-2002,16860,16860,16850,16850,12,96,16850,16850,
SCFF3,12-06-2002,,,,16850,0,96,16850,16850,
SCFF3,13-06-2002,16880,16880,16880,16880,4,100,16880,16880,
SCFF3,14-06-2002,,,,16880,0,100,16880,16880,
SCFF3,17-06-2002,16900,16900,16890,16890,6,100,16890,16890,
SCFF3,18-06-2002,,,,16890,0,100,16890,16890,
SCFF3,19-06-2002,16850,16950,16820,16820,62,100,16890,16890,
SCFF3,20-06-2002,16820,16850,16820,16850,12,110,16820,16820,
SCFF3,21-06-2002,16750,16750,16690,16700,82,144,16700,16700,
SCFF3,24-06-2002,16750,16750,16700,16710,298,402,16710,16710,
SCFF3,25-06-2002,16690,16690,16660,16660,314,704,16680,16680,
SCFF3,26-06-2002,16720,16730,16620,16620,162,818,16710,16710,
SCFF3,27-06-2002,16710,16750,16710,16750,6,820,16720,16720,
SCFF3,28-06-2002,16740,16740,16730,16730,8,822,16730,16730,
SCFF3,01-07-2002,16810,16850,16810,16850,22,828,16830,16830,
SCFF3,02-07-2002,16770,16770,16720,16720,20,840,16740,16740,
SCFF3,03-07-2002,16630,16660,16630,16650,38,858,16640,16640,
SCFF3,04-07-2002,16690,16690,16660,16660,12,866,16670,16670,
SCFF3,05-07-2002,16620,16630,16620,16630,6,868,16620,16620,
SCFF3,08-07-2002,16720,16730,16600,16610,308,1122,16630,16630,
SCFF3,09-07-2002,16670,16690,16670,16690,66,1134,16670,16670,
SCFF3,10-07-2002,16610,16610,16550,16600,248,1350,16590,16590,
SCFF3,11-07-2002,16560,16560,16430,16440,428,1698,16480,16480,
SCFF3,12-07-2002,16530,16560,16510,16540,398,1724,16530,16530,
SCFF3,15-07-2002,16500,16500,16430,16430,248,1912,16470,16470,
SCFF3,16-07-2002,16470,16510,16470,16480,1234,3040,16470,16470,
SCFF3,17-07-2002,16410,16490,16400,16480,592,3090,16460,16460,
SCFF3,18-07-2002,16430,16430,16370,16370,2822,5368,16390,16390,
SCFF3,19-07-2002,16340,16340,16270,16270,2292,6930,16300,16300,
SCFF3,22-07-2002,16100,16130,15900,15930,6216,9728,15990,15990,
SCFF3,23-07-2002,15900,15980,15900,15930,6680,12800,15940,15940,
SCFF3,24-07-2002,15630,15630,15460,15460,5636,15486,15480,15480,
SCFF3,25-07-2002,15700,15760,15470,15610,12672,18158,15600,15600,
SCFF3,26-07-2002,15490,15510,15410,15480,9564,21980,15470,15470,
SCFF3,29-07-2002,15480,15480,15390,15460,2788,22766,15440,15440,
SCFF3,30-07-2002,15520,15600,15520,15570,7082,24772,15560,15560,
SCFF3,31-07-2002,15460,15480,15440,15470,6432,27546,15460,15460,
SCFF3,01-08-2002,15320,15330,15000,15130,22130,29404,15160,15160,
SCFF3,02-08-2002,15180,15210,15150,15190,12286,31344,15180,15180,
SCFF3,05-08-2002,15150,15160,15040,15150,12300,35322,15100,15100,
SCFF3,06-08-2002,14900,14900,14820,14870,16414,35538,14850,14850,
SCFF3,07-08-2002,14980,15010,14920,14970,15888,41660,14970,14970,
SCFF3,08-08-2002,14910,15020,14910,14990,13632,39498,14970,14970,
SCFF3,09-08-2002,15050,15170,15050,15160,13748,41128,15120,15120,
SCFF3,12-08-2002,15120,15150,15020,15030,9144,42450,15070,15070,
SCFF3,13-08-2002,15080,15130,15080,15090,9138,44526,15100,15100,
SCFF3,14-08-2002,14950,14960,14890,14920,24516,48558,14920,14920,
SCFF3,15-08-2002,15010,15120,15010,15100,28004,56470,15080,15080,
SCFF3,16-08-2002,15220,15250,15160,15220,27800,60802,15210,15210,
SCFF3,19-08-2002,14980,15010,14940,15000,19950,63030,14970,14970,
SCFF3,20-08-2002,15040,15070,15000,15000,14470,64720,15030,15030,
SCFF3,21-08-2002,15090,15100,14980,15000,21394,65926,15030,15030,
SCFF3,22-08-2002,14950,15060,14950,15040,10588,65282,15020,15020,
SCFF3,23-08-2002,15110,15140,15070,15090,20016,66302,15090,15090,
SCFF3,26-08-2002,15060,15110,15030,15100,5572,65678,15060,15060,
SCFF3,27-08-2002,15140,15190,15120,15160,16456,67508,15160,15160,
SCFF3,28-08-2002,15170,15240,15150,15230,14494,68354,15190,15190,
SCFF3,29-08-2002,15110,15130,15100,15120,17858,71142,15110,15110,
SCFF3,30-08-2002,15110,15220,15110,15170,26374,73516,15170,15170,
SCFF3,02-09-2002,15150,15240,15150,15240,11860,75938,15190,15190,
SCFF3,03-09-2002,15200,15200,15120,15120,14530,77678,15160,15160,
SCFF3,04-09-2002,14920,14940,14870,14890,50664,85506,14910,14910,
SCFF3,05-09-2002,14940,14940,14890,14910,12810,88286,14910,14910,
SCFF3,06-09-2002,14820,14840,14780,14780,27670,91190,14800,14800,
SCFF3,09-09-2002,14950,15080,14920,15070,35458,84674,14980,14980,
SCFF3,10-09-2002,15190,15210,15160,15200,39534,73186,15190,15190,
SCFF3,11-09-2002,15290,15300,15220,15230,30520,70548,15240,15240,
SCFF3,12-09-2002,15160,15220,15160,15220,16176,74070,15200,15200,
SCFF3,13-09-2002,15190,15230,15120,15120,18098,73598,15160,15160,
SCFF3,16-09-2002,15160,15240,15160,15170,12598,71532,15200,15200,
SCFF3,17-09-2002,15080,15200,15080,15180,27082,67030,15160,15160,
SCFF3,18-09-2002,15080,15090,14980,15010,14316,64208,15020,15020,
SCFF3,19-09-2002,14950,15010,14940,14970,10112,63652,14980,14980,
SCFF3,20-09-2002,14910,14920,14870,14880,9814,62360,14890,14890,
SCFF3,23-09-2002,14990,15000,14950,15000,4980,60662,14980,14980,
SCFF3,24-09-2002,14930,14930,14840,14890,8268,59044,14860,14860,
SCFF3,25-09-2002,14760,14860,14760,14860,6622,56750,14820,14820,
SCFF3,26-09-2002,14940,14980,14900,14980,3126,55118,14940,14940,
SCFF3,27-09-2002,14980,14980,14940,14960,2828,53946,14950,14950,
SCFF3,28-09-2002,14750,14850,14750,14840,8876,51984,14800,14800,
SCFF3,08-10-2002,14740,14830,14710,14790,4190,51978,14790,14790,
SCFF3,09-10-2002,14790,14800,14760,14790,2264,51868,14780,14780,
SCFF3,10-10-2002,14760,14870,14760,14850,3232,51510,14820,14820,
SCFF3,11-10-2002,14910,14970,14880,14960,3720,51000,14940,14940,
SCFF3,14-10-2002,15060,15070,14950,14950,6898,48902,15010,15010,
SCFF3,15-10-2002,14930,14930,14820,14890,3436,48242,14870,14870,
SCFF3,16-10-2002,14890,14970,14870,14870,2000,47614,14920,14920,
SCFF3,17-10-2002,14840,15030,14840,15000,6668,45250,14980,14980,
SCFF3,18-10-2002,15190,15220,15150,15180,12868,39736,15170,15170,
SCFF3,21-10-2002,15080,15180,15080,15140,2384,38586,15120,15120,
SCFF3,22-10-2002,15210,15220,15170,15180,5110,36278,15190,15190,
SCFF3,23-10-2002,15170,15230,15130,15200,2898,35534,15170,15170,
SCFF3,24-10-2002,15160,15220,15160,15200,1872,34550,15180,15180,
SCFF3,25-10-2002,15190,15270,15160,15250,4132,32604,15230,15230,
SCFF3,28-10-2002,15280,15330,15260,15300,6308,29352,15300,15300,
SCFF3,29-10-2002,15250,15280,15220,15230,3464,27396,15250,15250,
SCFF3,30-10-2002,15220,15220,15160,15160,5006,24922,15190,15190,
SCFF3,31-10-2002,15160,15270,15160,15200,944,24506,15190,15190,
SCFF3,01-11-2002,15320,15400,15300,15390,5632,23002,15350,15350,
SCFF3,04-11-2002,15360,15520,15350,15520,5786,22122,15470,15470,
SCFF3,05-11-2002,15500,15500,15390,15450,2106,21376,15440,15440,
SCFF3,06-11-2002,15450,15600,15450,15600,1408,21378,15550,15550,
SCFF3,07-11-2002,15550,15600,15470,15470,1964,21418,15500,15500,
SCFF3,08-11-2002,15440,15440,15350,15380,2082,20326,15410,15410,
SCFF3,11-11-2002,15410,15430,15380,15380,1664,18994,15410,15410,
SCFF3,12-11-2002,15460,15700,15460,15500,1534,18556,15530,15530,
SCFF3,13-11-2002,15440,15440,15400,15440,542,18500,15410,15410,
SCFF3,14-11-2002,15440,15500,15440,15460,460,18774,15470,15470,
SCFF3,15-11-2002,15460,15540,15430,15530,712,18828,15490,15490,
SCFF3,18-11-2002,15550,15730,15550,15710,3190,18818,15680,15680,
SCFF3,19-11-2002,15710,15770,15690,15710,754,18754,15710,15710,
SCFF3,20-11-2002,15740,15880,15740,15830,2232,18130,15810,15810,
SCFF3,21-11-2002,15940,16010,15900,15900,4440,18388,15970,15970,
SCFF3,22-11-2002,15900,16040,15900,15970,728,18454,15980,15980,
SCFF3,25-11-2002,15900,15930,15880,15880,560,18424,15910,15910,
SCFF3,26-11-2002,15930,15940,15840,15860,476,18210,15880,15880,
SCFF3,27-11-2002,15820,15820,15710,15760,864,17876,15740,15740,
SCFF3,28-11-2002,16170,16170,16100,16170,3016,17094,16130,16130,
SCFF3,29-11-2002,16040,16290,16040,16290,886,17370,16190,16190,
SCFF3,02-12-2002,16490,16490,16400,16420,4654,17038,16440,16440,
SCFF3,03-12-2002,16300,16400,16290,16300,1540,16496,16310,16310,
SCFF3,04-12-2002,16300,16620,16300,16620,1190,16240,16540,16540,
SCFF3,05-12-2002,16350,16430,16280,16360,1238,15994,16380,16380,
SCFF3,06-12-2002,16120,16200,16110,16190,1718,15660,16160,16160,
SCFF3,09-12-2002,16220,16220,16110,16110,498,15492,16160,16160,
SCFF3,10-12-2002,16020,16120,16020,16080,1572,15414,16080,16080,
SCFF3,11-12-2002,16100,16180,16100,16140,588,15472,16140,16140,
SCFF3,12-12-2002,16260,16270,16200,16210,584,15494,16240,16240,
SCFF3,13-12-2002,16210,16240,16170,16200,860,15400,16200,16200,
SCFF3,16-12-2002,16140,16160,16110,16150,1466,14984,16130,16130,
SCFF3,17-12-2002,16100,16190,16080,16130,1548,14742,16150,16150,
SCFF3,18-12-2002,16220,16220,16140,16160,730,14500,16150,16150,
SCFF3,19-12-2002,16130,16130,16080,16090,668,14118,16090,16090,
SCFF3,20-12-2002,16040,16050,16020,16050,1142,13424,16030,16030,
SCFF3,23-12-2002,16060,16140,16060,16130,996,12902,16120,16120,
SCFF3,24-12-2002,16150,16150,16120,16120,368,12666,16130,16130,
SCFF3,25-12-2002,16050,16050,15900,15910,1178,12280,15960,15960,
SCFF3,26-12-2002,15840,15930,15840,15920,746,11874,15900,15900,
SCFF3,27-12-2002,15760,15830,15750,15800,2266,10920,15760,15760,
SCFF3,30-12-2002,15870,15980,15870,15980,244,10852,15900,15900,
SCFF3,31-12-2002,15890,15890,15860,15890,1170,10478,15870,15870,
SCFF3,02-01-2003,15920,15920,15870,15880,876,9834,15880,15880,
SCFF3,03-01-2003,16180,16350,16180,16350,944,9686,16300,16300,
SCFF3,06-01-2003,16400,16730,16400,16560,1198,9360,16570,16570,
SCFF3,07-01-2003,16690,16690,16450,16480,906,8980,16490,16490,
SCFF3,08-01-2003,16740,16740,16520,16600,730,8624,16590,16590,
SCFF3,09-01-2003,16880,16880,16780,16830,1300,7992,16840,16840,
SCFF3,10-01-2003,16880,16880,16420,16850,1642,7712,16840,16840,
SCFF3,13-01-2003,16710,16720,16630,16650,1664,7114,16680,16680,
SCFF3,14-01-2003,16710,16880,16710,16810,1186,6326,16800,16800,
SCFF3,15-01-2003,16950,17020,16800,17000,2932,4290,16970,16970,
SCFF3,16-01-2012,,,,,,,58380,58380,
SCFF3,17-01-2012,59880,60390,59880,60390,6,2,60140,60140,
SCFF3,18-01-2012,60390,60500,60100,60100,18,14,60250,60250,
SCFF3,19-01-2012,61000,61000,60500,60800,90,98,60970,60970,
SCFF3,20-01-2012,61280,61280,61010,61010,4,98,61140,61140,
SCFF3,30-01-2012,61640,61640,60700,60800,10,102,61040,61040,
SCFF3,31-01-2012,60880,60920,60840,60920,6,106,60880,60880,
SCFF3,01-02-2012,60300,60420,59900,59900,116,192,60260,60260,
SCFF3,02-02-2012,60390,60510,60020,60220,42,216,60150,60150,
SCFF3,03-02-2012,60140,60600,60140,60390,36,220,60430,60430,
SCFF3,06-02-2012,61570,61570,61220,61300,130,220,61360,61360,
SCFF3,07-02-2012,61330,61330,60340,60340,70,234,60820,60820,
SCFF3,08-02-2012,61460,62000,61460,62000,10,234,61740,61740,
SCFF3,09-02-2012,61740,62550,61710,61710,28,240,62140,62140,
SCFF3,10-02-2012,62140,62140,62140,62140,2,240,62140,62140,
SCFF3,13-02-2012,60990,61360,60960,61350,72,264,61110,61110,
SCFF3,14-02-2012,60600,60700,60330,60330,72,292,60570,60570,
SCFF3,15-02-2012,60510,61100,60460,60760,68,322,60880,60880,
SCFF3,16-02-2012,60050,60050,59000,59350,74,320,59610,59610,
SCFF3,17-02-2012,60280,60360,60080,60310,8,318,60250,60250,
SCFF3,20-02-2012,60240,60300,59400,59430,20,320,59890,59890,
SCFF3,21-02-2012,59600,60140,59500,60090,46,324,59870,59870,
SCFF3,22-02-2012,60740,60740,60530,60600,72,368,60600,60600,
SCFF3,23-02-2012,60760,60760,60350,60550,48,406,60490,60490,
SCFF3,24-02-2012,60660,60700,59860,59860,40,402,60220,60220,
SCFF3,27-02-2012,60490,60960,60490,60910,44,404,60740,60740,
SCFF3,28-02-2012,60930,61300,60830,61300,124,406,60970,60970,
SCFF3,29-02-2012,61000,61380,61000,61330,68,414,61150,61150,
SCFF3,01-03-2012,60880,61030,60480,60660,36,410,60770,60770,
SCFF3,02-03-2012,61330,61820,61330,61700,66,420,61630,61630,
SCFF3,05-03-2012,61330,61940,61330,61580,52,418,61570,61570,
SCFF3,06-03-2012,61100,61120,60650,60700,16,424,60860,60860,
SCFF3,07-03-2012,59500,59930,59480,59630,138,420,59630,59630,
SCFF3,08-03-2012,59950,60120,59850,59850,94,444,59970,59970,
SCFF3,09-03-2012,60050,60700,60050,60700,50,468,60380,60380,
SCFF3,12-03-2012,60960,60960,60710,60880,46,466,60840,60840,
SCFF3,13-03-2012,61030,61390,61030,61390,12,468,61240,61240,
SCFF3,14-03-2012,61530,61810,60980,60980,262,590,61410,61410,
SCFF3,15-03-2012,60670,60950,60520,60880,40,598,60740,60740,
SCFF3,16-03-2012,61330,61530,61130,61320,54,592,61300,61300,
SCFF3,19-03-2012,61010,61010,60640,60800,38,602,60770,60770,
SCFF3,20-03-2012,61190,61190,60730,61000,34,606,60930,60930,
SCFF3,21-03-2012,60670,60940,60670,60940,28,608,60810,60810,
SCFF3,22-03-2012,60800,60810,60180,60270,184,680,60400,60400,
SCFF3,23-03-2012,60300,60590,60120,60590,76,664,60230,60230,
SCFF3,26-03-2012,60650,60800,60650,60650,34,674,60710,60710,
SCFF3,27-03-2012,61460,61500,61200,61450,56,670,61350,61350,
SCFF3,28-03-2012,61100,61180,60790,60790,70,680,60900,60900,
SCFF3,29-03-2012,60470,60530,60060,60190,198,686,60230,60230,
SCFF3,30-03-2012,60360,60470,60300,60420,52,696,60360,60360,
SCFF3,05-04-2012,60000,60540,59580,60400,78,696,60110,60110,
SCFF3,06-04-2012,60370,60780,60330,60780,44,714,60580,60580,
SCFF3,09-04-2012,60660,60780,60330,60330,42,716,60510,60510,
SCFF3,10-04-2012,60190,60440,59800,60080,54,720,60080,60080,
SCFF3,11-04-2012,58690,58700,58150,58260,100,698,58390,58390,
SCFF3,12-04-2012,58420,58650,58220,58650,86,738,58440,58440,
SCFF3,13-04-2012,59040,59080,58380,58380,52,724,58590,58590,
SCFF3,16-04-2012,57240,57250,56980,57010,132,766,57100,57100,
SCFF3,17-04-2012,57320,57320,56750,56760,88,786,57040,57040,
SCFF3,18-04-2012,57500,58150,57210,58140,120,818,57760,57760,
SCFF3,19-04-2012,57760,57900,57620,57890,78,814,57780,57780,
SCFF3,20-04-2012,57880,58030,57720,57970,130,836,57850,57850,
SCFF3,23-04-2012,58050,58150,57440,57440,242,914,57940,57940,
SCFF3,24-04-2012,57520,57890,57430,57640,70,960,57600,57600,
SCFF3,25-04-2012,57750,57750,57610,57610,42,966,57660,57660,
SCFF3,26-04-2012,57740,58410,57740,58390,44,972,58040,58040,
SCFF3,27-04-2012,58500,58770,58370,58590,82,1006,58590,58590,
SCFF3,02-05-2012,58800,59060,58650,58910,74,1004,58860,58860,
SCFF3,03-05-2012,58670,58670,58150,58160,104,1058,58450,58450,
SCFF3,04-05-2012,58020,58480,58020,58480,372,1352,58310,58310,
SCFF3,07-05-2012,57850,57850,57410,57720,118,1390,57610,57610,
SCFF3,08-05-2012,57940,58130,57880,57910,172,1468,58040,58040,
SCFF3,09-05-2012,57510,57560,57200,57480,278,1620,57430,57430,
SCFF3,10-05-2012,57640,57920,57490,57840,256,1730,57590,57590,
SCFF3,11-05-2012,57770,57770,57440,57470,80,1750,57590,57590,
SCFF3,14-05-2012,57470,57680,56220,56280,400,1918,56590,56590,
SCFF3,15-05-2012,55600,56000,55340,55930,236,1992,55640,55640,
SCFF3,16-05-2012,55560,55570,54240,54330,284,2070,55150,55150,
SCFF3,17-05-2012,55010,55510,54610,55370,256,2142,55130,55130,
SCFF3,18-05-2012,55010,55370,54640,55180,244,2178,54960,54960,
SCFF3,21-05-2012,55690,56030,55650,55810,98,2182,55840,55840,
SCFF3,22-05-2012,56040,56040,55800,55800,82,2192,55950,55950,
SCFF3,23-05-2012,55000,55210,54560,54900,266,2262,54900,54900,
SCFF3,24-05-2012,54900,55070,54590,55050,276,2384,54830,54830,
SCFF3,25-05-2012,55100,55400,54840,55400,138,2378,55080,55080,
SCFF3,28-05-2012,55580,56100,55570,56100,158,2384,55860,55860,
SCFF3,29-05-2012,55780,56080,55630,56000,246,2470,55950,55950,
SCFF3,30-05-2012,55690,55690,54900,55170,476,2438,55230,55230,
SCFF3,31-05-2012,54310,54500,53900,54420,416,2592,54330,54330,
SCFF3,01-06-2012,54370,54610,54100,54270,770,2960,54350,54350,
SCFF3,04-06-2012,52900,53520,52100,52610,2092,3678,52810,52810,
SCFF3,05-06-2012,53180,53490,53170,53320,452,3830,53320,53320,
SCFF3,06-06-2012,53470,53760,53120,53580,390,3890,53480,53480,
SCFF3,07-06-2012,53900,54050,53450,53450,296,3986,53740,53740,
SCFF3,08-06-2012,53340,53350,52710,52710,802,4316,53020,53020,
SCFF3,11-06-2012,53750,54430,53750,54150,1164,4748,54190,54190,
SCFF3,12-06-2012,53420,53670,53400,53500,602,5018,53510,53510,
SCFF3,13-06-2012,53740,53840,53550,53810,864,5230,53730,53730,
SCFF3,14-06-2012,53800,54080,50820,53700,736,5434,53640,53640,
SCFF3,15-06-2012,54120,54790,54120,54790,3982,5338,54470,54470,
SCFF3,18-06-2012,55250,55300,54730,54910,1922,5556,54950,54950,
SCFF3,19-06-2012,54700,54970,54590,54590,900,5782,54810,54810,
SCFF3,20-06-2012,54980,55200,54900,54910,2112,5858,55110,55110,
SCFF3,21-06-2012,54380,54380,53940,53970,1432,6170,54200,54200,
SCFF3,25-06-2012,53660,54230,53660,53870,1084,6502,54030,54030,
SCFF3,26-06-2012,54210,54330,53280,53360,932,6884,53740,53740,
SCFF3,27-06-2012,53580,53650,53080,53490,712,7094,53310,53310,
SCFF3,28-06-2012,53950,54130,53770,54010,1074,7186,53920,53920,
SCFF3,29-06-2012,53870,55160,53830,55050,2318,6588,54790,54790,
SCFF3,02-07-2012,55660,55990,55150,55280,2162,7024,55410,55410,
SCFF3,03-07-2012,55250,56270,55250,56150,1568,6952,55990,55990,
SCFF3,04-07-2012,56020,56240,55800,55910,944,6802,55970,55970,
SCFF3,05-07-2012,55980,56020,55630,55980,974,6662,55840,55840,
SCFF3,06-07-2012,55850,56030,55480,55660,1540,6922,55730,55730,
SCFF3,09-07-2012,54990,55330,54970,55120,1278,7230,55130,55130,
SCFF3,10-07-2012,55080,55490,54950,54950,1236,7416,55230,55230,
SCFF3,11-07-2012,54920,55230,54660,54960,1224,7518,54940,54940,
SCFF3,12-07-2012,55100,55150,54750,55080,1078,7558,54990,54990,
SCFF3,13-07-2012,55050,55850,55050,55840,2410,7270,55480,55480,
SCFF3,16-07-2012,55900,56370,55870,56220,2450,7290,56200,56200,
SCFF3,17-07-2012,56560,56690,55900,55980,2212,7354,56250,56250,
SCFF3,18-07-2012,55970,56160,55550,55810,1798,7868,55750,55750,
SCFF3,19-07-2012,56000,56350,55900,56300,1510,7914,56150,56150,
SCFF3,20-07-2012,56260,56460,55760,55950,1514,8020,56160,56160,
SCFF3,23-07-2012,55390,55400,54340,54430,4170,9018,54840,54840,
SCFF3,24-07-2012,54630,54830,54250,54500,3062,9612,54570,54570,
SCFF3,25-07-2012,54000,54600,53490,53530,4032,11090,54010,54010,
SCFF3,26-07-2012,53990,54180,53720,54100,3700,11748,53970,53970,
SCFF3,27-07-2012,54120,54740,53970,54700,2984,11948,54390,54390,
SCFF3,30-07-2012,54910,55240,54520,54770,5026,12758,54860,54860,
SCFF3,31-07-2012,54860,55100,54700,54980,4428,12868,54930,54930,
SCFF3,01-08-2012,54730,54920,54280,54710,4958,13246,54620,54620,
SCFF3,02-08-2012,54250,54580,54240,54530,3196,13950,54420,54420,
SCFF3,03-08-2012,53800,53950,53660,53930,9450,17510,53810,53810,
SCFF3,06-08-2012,54400,54550,54270,54360,5652,16702,54390,54390,
SCFF3,07-08-2012,54450,54750,54370,54620,5912,17158,54570,54570,
SCFF3,08-08-2012,54900,55000,54510,54510,7528,18972,54800,54800,
SCFF3,09-08-2012,54750,55100,54690,55070,9080,18676,54930,54930,
SCFF3,10-08-2012,54990,55000,54290,54390,11054,22134,54600,54600,
SCFF3,13-08-2012,54430,54520,54060,54150,7622,23372,54270,54270,
SCFF3,14-08-2012,54190,54460,53390,54350,23114,28210,53930,53930,
SCFF3,15-08-2012,54160,54550,54030,54380,16806,30854,54290,54290,
SCFF3,16-08-2012,54520,54550,54050,54120,12618,34124,54250,54250,
SCFF3,17-08-2012,54560,54680,54350,54600,16528,35506,54490,54490,
SCFF3,20-08-2012,54770,54770,54370,54530,11130,37192,54530,54530,
SCFF3,21-08-2012,54480,54860,54240,54790,22188,39300,54550,54550,
SCFF3,22-08-2012,55000,55240,54920,55230,24596,42106,55100,55100,
SCFF3,23-08-2012,55360,56030,55300,55910,34644,43164,55740,55740,
SCFF3,24-08-2012,55740,55750,55360,55490,20046,45652,55520,55520,
SCFF3,27-08-2012,55980,56250,55500,55780,37210,49544,55790,55790,
SCFF3,28-08-2012,55400,55530,55210,55340,26266,52802,55340,55340,
SCFF3,29-08-2012,55410,55600,54960,55140,39878,58088,55260,55260,
SCFF3,30-08-2012,54980,55750,54910,55560,43478,61350,55300,55300,
SCFF3,31-08-2012,55300,55540,55270,55280,34316,67190,55390,55390,
SCFF3,03-09-2012,55350,56170,55250,56080,56082,73072,55830,55830,
SCFF3,04-09-2012,56250,56280,55770,55930,59546,79432,55950,55950,
SCFF3,05-09-2012,55780,55900,55610,55650,44742,83140,55730,55730,
SCFF3,06-09-2012,56160,56380,55850,56160,91646,88022,56140,56140,
SCFF3,07-09-2012,56080,56870,56000,56660,109408,97716,56420,56420,
SCFF3,10-09-2012,57910,58170,57500,58120,143690,108130,57940,57940,
SCFF3,11-09-2012,58000,58430,57800,58400,121198,123584,57980,57980,
SCFF3,12-09-2012,58370,58650,58220,58310,152982,129564,58440,58440,
SCFF3,13-09-2012,58320,58440,58050,58120,140336,138212,58260,58260,
SCFF3,14-09-2012,59530,60480,59520,60370,329328,159096,60110,60110,
SCFF3,17-09-2012,60350,60360,59800,59820,223562,170376,60080,60080,
SCFF3,18-09-2012,59220,59870,59210,59590,213008,178952,59590,59590,
SCFF3,19-09-2012,59850,60580,59660,60520,298860,202294,60090,60090,
SCFF3,20-09-2012,60110,60300,59250,59310,339478,191148,59750,59750,
SCFF3,21-09-2012,59700,59970,59540,59740,247304,190272,59760,59760,
SCFF3,24-09-2012,59300,59350,58660,59070,322068,185312,58970,58970,
